"SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","F","D","E","R","X","species","year"
4527340000,69600400,0,4919300000,72046100,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",8
4549350000,99354300,0,4907140000,98220800,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",9
4490770000,95047400,0,4809710000,101393000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",10
4377240000,51313400,0,4666320000,52518400,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",11
4239130000,79450800,0,4505600000,81958600,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",12
4076180000,67878700,0,4320360000,72733100,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",13
3887790000,239087000,0,4106690000,239829000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",14
3698630000,126140000,0,3898360000,132066000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",15
3558160000,174050000,0,3791820000,178894000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",16
3526880000,245862000,0,3803990000,259753000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",17
3542550000,175771000,0,3852450000,183459000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",18
3643820000,164814000,0,4029690000,172165000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",19
3823830000,117584000,0,4245560000,122141000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",20
4017880000,92023900,0,4505850000,91589800,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",21
4192470000,142418000,0,4667970000,151356000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",22
4303560000,221788000,0,4747360000,228406000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",23
4353670000,185115000,0,4799450000,198602000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",24
4400490000,165656000,0,4840710000,175368000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",25
4.481e+09,63514500,0.07,4974660000,66760000,0.0699544,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",26
4269170000,206471000,0.07,4747160000,221453000,0.0697919,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",27
4048840000,87816700,0.07,4495480000,96520600,0.0692016,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",28
3814700000,111315000,0.07,4249760000,121316000,0.0692778,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",29
3620780000,91991200,0.07,4045570000,99273100,0.0687736,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",30
3406370000,100403000,0.07,3810230000,107144000,0.0685018,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",31
3196620000,89373400,0.07,3583490000,95690800,0.0682512,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",32
2988970000,237396000,0.07,3376650000,248024000,0.0678074,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",33
2793890000,190320000,0.07,3168160000,198714000,0.0679832,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",34
2652890000,108883000,0.07,3038420000,110704000,0.0674027,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",35
2624330000,76637900,0.07,3060240000,80888300,0.067375,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",36
2631650000,123929000,0.07,3074130000,134135000,0.0674617,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",37
2612670000,157674000,0.07,3042580000,164408000,0.067468,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",38
2564490000,94303700,0.07,2971600000,100169000,0.0674936,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",39
2525410000,130190000,0.07,2918600000,133341000,0.0675081,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",40
2494040000,123497000,0.07,2895270000,126374000,0.0675952,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",41
2448940000,108014000,0.07,2842650000,118868000,0.0674806,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",42
2414360000,130826000,0.07,2802440000,133596000,0.0677362,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",43
2379820000,183109000,0.07,2757320000,188995000,0.0677578,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",44
2345850000,115202000,0.07,2719700000,121724000,0.0678261,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",45
2340640000,186185000,0.07,2715090000,193216000,0.0678785,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",46
2365260000,147208000,0.07,2756640000,153383000,0.0682377,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",47
2395060000,76595300,0.07,2795010000,80186700,0.0682399,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",48
2453990000,58084300,0.07,2867340000,61909700,0.0684553,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",49
2487930000,77484000,0.07,2882600000,80638700,0.0685555,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",50
2458800000,143999000,0.07,2818990000,154995000,0.0686203,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",51
2377750000,110406000,0.07,2696270000,122231000,0.0686038,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",52
2290010000,76033300,0.07,2604580000,82522300,0.0683325,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",53
2230100000,101788000,0.07,2555910000,110302000,0.067921,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",54
2170180000,101377000,0.07,2487350000,104842000,0.067804,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",55
2105050000,57373100,0.07,2436050000,60664000,0.0673925,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",56
2051300000,114035000,0.07,2381020000,118891000,0.0670539,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",57
1994220000,203794000,0.07,2314100000,216474000,0.0668393,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",58
1930130000,111691000,0.07,2256250000,117680000,0.0666683,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",59
1919210000,73076000,0.07,2269070000,76294100,0.0670215,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",60
1969320000,62387300,0.07,2341100000,63426100,0.0668798,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",61
2003610000,65502100,0.07,2375750000,67798400,0.067059,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",62
2000590000,144303000,0.07,2352730000,140754000,0.0671153,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",63
1959770000,63803600,0.07,2271580000,62836200,0.0672064,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",64
1914740000,185107000,0.07,2221460000,187424000,0.0674389,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",65
1889380000,100602000,0.07,2181190000,104224000,0.0678935,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",66
1874020000,105960000,0.07,2156970000,111123000,0.0683705,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",67
1910480000,31663000,0.07,2205690000,32157800,0.0689673,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",68
1938280000,143307000,0.07,2223460000,147352000,0.0693969,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",69
1941120000,142376000,0.07,2197810000,149666000,0.0698023,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",70
1913360000,67724300,0.07,2155590000,71541300,0.0696438,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",71
1922460000,122488000,0.07,2179460000,122087000,0.0697283,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",72
1936610000,166590000,0.07,2197380000,172762000,0.0695672,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",73
1933460000,134168000,0.07,2190610000,138713000,0.0698407,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",74
1.959e+09,132031000,0.07,2231520000,138565000,0.0699298,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",75
2016690000,126105000,0.07,2312700000,130554000,0.0697908,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",76
2078870000,82879700,0.07,2383350000,86975300,0.0699008,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",77
2138840000,62875400,0.07,2434030000,66397900,0.0700345,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",78
2176580000,99124200,0.07,2472330000,106989000,0.0697848,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",79
2166050000,83131000,0.07,2434170000,88603200,0.0699208,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",80
2119440000,50795200,0.07,2378580000,52769900,0.0696059,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",81
2063260000,99338800,0.07,2318940000,104055000,0.0694392,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",82
1987030000,109048000,0.07,2230850000,112671000,0.0691425,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",83
1899310000,190708000,0.07,2133900000,194039000,0.0689649,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",84
1837050000,134837000,0.07,2077630000,140270000,0.0688916,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",85
1825420000,81576600,0.07,2084560000,85290600,0.0689942,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",86
1881470000,156904000,0.07,2179130000,161441000,0.069033,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",87
1939790000,96002400,0.07,2242440000,101508000,0.0690613,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",88
1988740000,147799000,0.07,2297720000,145947000,0.06916,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",89
2046340000,131608000,0.07,2361270000,129222000,0.0693644,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",90
2086780000,79738200,0.07,2391180000,77192000,0.0693527,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",91
2137100000,217602000,0.07,2443140000,221242000,0.0699286,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",92
2168230000,131735000,0.07,2453810000,131296000,0.0703242,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",93
2196590000,125560000,0.07,2474770000,122116000,0.0704878,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",94
2270680000,74081500,0.07,2561580000,70416500,0.0707422,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",95
2327430000,61656700,0.07,2604340000,61351400,0.0712754,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",96
2353720000,103922000,0.07,2601090000,100584000,0.0718249,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",97
2322080000,95426800,0.07,2520510000,93143100,0.0721219,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",98
2253440000,151854000,0.07,2413690000,133976000,0.0726164,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",99
2181130000,94818900,0.07,2323790000,132461000,0.0730595,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",100
