"","SSB_MSY_om","TotYield_MSY_om","SSB_Unfished_om","depletion_om","params_on_bound_om","NatM_p_1_Fem_GP_1_om","L_at_Amin_Fem_GP_1_om","L_at_Amax_Fem_GP_1_om","VonBert_K_Fem_GP_1_om","CV_young_Fem_GP_1_om","CV_old_Fem_GP_1_om","Wtlen_1_Fem_om","Wtlen_2_Fem_om","Mat50._Fem_om","Mat_slope_Fem_om","Eggs.kg_inter_Fem_om","Eggs.kg_slope_wt_Fem_om","RecrDist_GP_1_om","RecrDist_Area_1_om","RecrDist_Seas_1_om","CohortGrowDev_om","SR_LN_R0_om","SR_BH_steep_om","SR_sigmaR_om","SR_envlink_om","SR_R1_offset_om","SR_autocorr_om","InitF_1Fishery_om","LnQ_base_1_Fishery_om","LnQ_base_2_Survey_om","LnQ_base_3_CPUE_om","AgeSel_1P_1_Fishery_om","AgeSel_1P_2_Fishery_om","AgeSel_1P_3_Fishery_om","AgeSel_1P_4_Fishery_om","AgeSel_1P_5_Fishery_om","AgeSel_1P_6_Fishery_om","AgeSel_2P_1_Survey_om","AgeSel_2P_2_Survey_om","AgeSel_2P_3_Survey_om","AgeSel_2P_4_Survey_om","AgeSel_2P_5_Survey_om","AgeSel_2P_6_Survey_om","Catch_endyear_om","NLL_TOTAL_om","NLL_Catch_om","NLL_Equil_catch_om","NLL_Survey_om","NLL_Discard_om","NLL_Mean_body_wt_om","NLL_Length_comp_om","NLL_Age_comp_om","NLL_Size_at_age_om","NLL_SizeFreq_om","NLL_Morphcomp_om","NLL_Tag_comp_om","NLL_Tag_negbin_om","NLL_Recruitment_om","NLL_Forecast_Recruitment_om","NLL_Parm_priors_om","NLL_Parm_softbounds_om","NLL_Parm_devs_om","NLL_Crash_Pen_om","SSB_MSY_em","TotYield_MSY_em","SSB_Unfished_em","depletion_em","params_on_bound_em","NatM_p_1_Fem_GP_1_em","L_at_Amin_Fem_GP_1_em","L_at_Amax_Fem_GP_1_em","VonBert_K_Fem_GP_1_em","CV_young_Fem_GP_1_em","CV_old_Fem_GP_1_em","Wtlen_1_Fem_em","Wtlen_2_Fem_em","Mat50._Fem_em","Mat_slope_Fem_em","Eggs.kg_inter_Fem_em","Eggs.kg_slope_wt_Fem_em","RecrDist_GP_1_em","RecrDist_Area_1_em","RecrDist_Seas_1_em","CohortGrowDev_em","SR_LN_R0_em","SR_BH_steep_em","SR_sigmaR_em","SR_envlink_em","SR_R1_offset_em","SR_autocorr_em","InitF_1Fishery_em","LnQ_base_1_Fishery_em","LnQ_base_2_Survey_em","LnQ_base_3_CPUE_em","AgeSel_1P_1_Fishery_em","AgeSel_1P_2_Fishery_em","AgeSel_1P_3_Fishery_em","AgeSel_1P_4_Fishery_em","AgeSel_1P_5_Fishery_em","AgeSel_1P_6_Fishery_em","AgeSel_2P_1_Survey_em","AgeSel_2P_2_Survey_em","AgeSel_2P_3_Survey_em","AgeSel_2P_4_Survey_em","AgeSel_2P_5_Survey_em","AgeSel_2P_6_Survey_em","Catch_endyear_em","NLL_TOTAL_em","NLL_Catch_em","NLL_Equil_catch_em","NLL_Survey_em","NLL_Discard_em","NLL_Mean_body_wt_em","NLL_Length_comp_em","NLL_Age_comp_em","NLL_Size_at_age_em","NLL_SizeFreq_em","NLL_Morphcomp_em","NLL_Tag_comp_em","NLL_Tag_negbin_em","NLL_Recruitment_em","NLL_Forecast_Recruitment_em","NLL_Parm_priors_em","NLL_Parm_softbounds_em","NLL_Parm_devs_em","NLL_Crash_Pen_em","bias1","bias2","bias3","bias4","bias5","bias.converged","bias.tried","scenario","replicate","F","D","E","R","X","species","max_grad","version","RunTime","hessian","ID"
"55",1.408e+09,170594000,4082630000,0.58710194164056,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,165782000,11629.2,1.38178e-06,0,-252.573,NA,NA,0.078323,44.1853,11785,NA,NA,NA,NA,52.2571,0,0,0,0,0,1608460000,189503000,4644030000,0.614838836097097,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7168,0.65,0.4,0,0,0,0,0,0.0538309,0,2.65906,-1,-0.139997,15,-999,-999,2.43319,-1,-0.0371201,15,-999,-999,165782000,280.712,2.1191e-17,0,-13.9532,NA,NA,NA,333.828,NA,NA,NA,NA,NA,-39.2394,0,0.0749629,0.00149926,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D2-E0-R0-X2-cow",5,"F0","D2","E0","R0","X2","cow",8.58586e-05,"#V3.24O",NA,FALSE,"F0-D2-E0-R0-X2-cow-5"
"56",1.408e+09,170594000,4082630000,0.511038227809035,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,144295000,11618.1,1.03629e-06,0,-252.573,NA,NA,0.0783003,42.7547,11784.6,NA,NA,NA,NA,42.958,0,0,0,0,0,1652330000,176195000,4097410000,0.509570680014936,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.6474,0.65,0.4,0,0,0,0,0,0.0975091,0,2.87019,-1,0.179063,15,-999,-999,2.5063,-1,0.108212,15,-999,-999,144295000,258.367,8.60897e-17,0,-16.2157,NA,NA,NA,322.995,NA,NA,NA,NA,NA,-48.4811,0,0.0671969,0.00134394,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D2-E0-R0-X2-cow",6,"F0","D2","E0","R0","X2","cow",2.10448e-05,"#V3.24O",NA,FALSE,"F0-D2-E0-R0-X2-cow-6"
"57",1.408e+09,170594000,4082630000,0.643161393513495,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,180168000,11636.1,1.07274e-06,0,-252.573,NA,NA,0.0783448,45.3458,11784.8,NA,NA,NA,NA,58.162,0,0,0,0,0,1605590000,172219000,4535300000,0.60680660595771,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.6932,0.65,0.4,0,0,0,0,0,-0.0870964,0,2.58377,-1,-0.192895,15,-999,-999,2.43651,-1,-0.00566059,15,-999,-999,180168000,292.45,1.04678e-17,0,-11.34,NA,NA,NA,339.349,NA,NA,NA,NA,NA,-35.637,0,0.0762102,0.0015242,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D2-E0-R0-X2-cow",7,"F0","D2","E0","R0","X2","cow",8.19084e-05,"#V3.24O",NA,FALSE,"F0-D2-E0-R0-X2-cow-7"
"58",1.408e+09,170594000,4082630000,0.58423124309575,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,164501000,11621.8,9.17417e-07,0,-252.573,NA,NA,0.0783288,42.8342,11784.6,NA,NA,NA,NA,46.5654,0,0,0,0,0,1798700000,187493000,5208840000,0.612623923944679,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.8493,0.65,0.4,0,0,0,0,0,-0.25507,0,2.61049,-1,-0.19933,15,-999,-999,2.33241,-1,-0.102243,15,-999,-999,164501000,255.728,5.2988e-19,0,-15.7102,NA,NA,NA,323.896,NA,NA,NA,NA,NA,-52.5381,0,0.0783417,0.00156683,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D2-E0-R0-X2-cow",8,"F0","D2","E0","R0","X2","cow",8.05914e-05,"#V3.24O",NA,FALSE,"F0-D2-E0-R0-X2-cow-8"
"59",1.408e+09,170594000,4082630000,0.514731925254064,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,146300000,11624.7,1.01558e-06,0,-252.573,NA,NA,0.0783089,42.6479,11784.9,NA,NA,NA,NA,49.3887,0,0,0,0,0,1637330000,176725000,4610710000,0.534147669230986,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7036,0.65,0.4,0,0,0,0,0,0.0302257,0,2.66069,-1,-0.0208666,15,-999,-999,2.45912,-1,0.110678,15,-999,-999,146300000,263.205,5.6963e-18,0,-13.7332,NA,NA,NA,317.826,NA,NA,NA,NA,NA,-40.9615,0,0.0723057,0.00144611,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D2-E0-R0-X2-cow",9,"F0","D2","E0","R0","X2","cow",3.95767e-05,"#V3.24O",NA,FALSE,"F0-D2-E0-R0-X2-cow-9"
"60",1.408e+09,170594000,4082630000,0.534481449457825,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,153779000,11630.7,1.42958e-06,0,-252.573,NA,NA,0.0783095,44.6427,11784,NA,NA,NA,NA,54.2586,0,0,0,0,0,1627430000,175450000,4203480000,0.738357265884458,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.6656,0.65,0.4,0,0,0,0,0,-0.204405,0,2.64352,-1,-0.0960886,15,-999,-999,2.40403,-1,0.0202929,15,-999,-999,153779000,263.575,1.64229e-17,0,-16.5507,NA,NA,NA,326.783,NA,NA,NA,NA,NA,-46.733,0,0.0747705,0.00149541,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D2-E0-R0-X2-cow",10,"F0","D2","E0","R0","X2","cow",7.07453e-06,"#V3.24O",NA,FALSE,"F0-D2-E0-R0-X2-cow-10"
"61",1.408e+09,170594000,4082630000,0.545814830146254,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,154270000,11617.4,1.1386e-06,0,-252.573,NA,NA,0.0783164,42.6828,11784.2,NA,NA,NA,NA,42.7618,0,0,0,0,0,1644380000,192788000,4188910000,0.696283758782118,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.6967,0.65,0.4,0,0,0,0,0,-0.0629753,0,2.62113,-1,-0.139992,15,-999,-999,2.34493,-1,-0.100115,15,-999,-999,154270000,273.968,5.00505e-17,0,-19.1813,NA,NA,NA,339.279,NA,NA,NA,NA,NA,-46.2088,0,0.077435,0.0015487,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D2-E0-R0-X2-cow",11,"F0","D2","E0","R0","X2","cow",9.52693e-05,"#V3.24O",NA,FALSE,"F0-D2-E0-R0-X2-cow-11"
"62",1.408e+09,170594000,4082630000,0.681582705265968,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,192638000,11635.5,1.00868e-06,0,-252.573,NA,NA,0.078353,44.8521,11784.9,NA,NA,NA,NA,57.9527,0,0,0,0,0,1682190000,175369000,4817280000,0.562414889730304,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7423,0.65,0.4,0,0,0,0,0,0.0260185,0,2.6237,-1,-0.162362,15,-999,-999,2.50624,-1,0.18754,15,-999,-999,192638000,283.448,3.83369e-17,0,-15.387,NA,NA,NA,342.188,NA,NA,NA,NA,NA,-43.4274,0,0.0727572,0.00145514,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D2-E0-R0-X2-cow",12,"F0","D2","E0","R0","X2","cow",2.33727e-05,"#V3.24O",NA,FALSE,"F0-D2-E0-R0-X2-cow-12"
"63",1.408e+09,170594000,4082630000,0.510178487886485,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,143909000,11620.6,9.04877e-07,0,-252.573,NA,NA,0.0783016,43.2236,11783.6,NA,NA,NA,NA,46.0246,0,0,0,0,0,1838190000,196277000,4585590000,0.654452316931954,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7816,0.65,0.4,0,0,0,0,0,-0.154489,0,2.55899,-1,-0.174127,15,-999,-999,2.37986,-1,0.0620391,15,-999,-999,143909000,272.578,2.09721e-17,0,-19.6176,NA,NA,NA,338.754,NA,NA,NA,NA,NA,-46.6368,0,0.0767331,0.00153466,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D2-E0-R0-X2-cow",13,"F0","D2","E0","R0","X2","cow",0.000149686,"#V3.24O",NA,FALSE,"F0-D2-E0-R0-X2-cow-13"
"64",1.408e+09,170594000,4082630000,0.534912544119844,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,150397000,11611.7,9.47108e-07,0,-252.573,NA,NA,0.0783056,42.5413,11784,NA,NA,NA,NA,37.3791,0,0,0,0,0,1787680000,193383000,5007340000,0.52197773668255,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7928,0.65,0.4,0,0,0,0,0,-0.134056,0,2.67402,-1,0.0408785,15,-999,-999,2.16255,-1,-0.289753,15,-999,-999,150397000,268.647,5.659e-17,0,-18.3111,NA,NA,NA,335.174,NA,NA,NA,NA,NA,-48.2969,0,0.0799682,0.00159936,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D2-E0-R0-X2-cow",14,"F0","D2","E0","R0","X2","cow",0.000315088,"#V3.24O",NA,FALSE,"F0-D2-E0-R0-X2-cow-14"
"65",1.408e+09,170594000,4082630000,0.449161447400328,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,127328000,11623.1,1.12791e-06,0,-252.573,NA,NA,0.0782829,42.6368,11784.2,NA,NA,NA,NA,48.4975,0,0,0,0,0,1487280000,172770000,4116490000,0.513184776350726,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.689,0.65,0.4,0,0,0,0,0,0.052715,0,2.66895,-1,-0.0198635,15,-999,-999,2.37197,-1,-0.160038,15,-999,-999,127328000,283.37,6.4235e-18,0,-14.5571,NA,NA,NA,338.981,NA,NA,NA,NA,NA,-41.1318,0,0.0758103,0.00151621,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D2-E0-R0-X2-cow",15,"F0","D2","E0","R0","X2","cow",0.000133137,"#V3.24O",NA,FALSE,"F0-D2-E0-R0-X2-cow-15"
"66",1.408e+09,170594000,4082630000,0.75079544313347,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,216205000,11629.1,9.73659e-07,0,-252.573,NA,NA,0.0783562,46.1007,11784.6,NA,NA,NA,NA,50.6279,0,0,0,0,0,1721050000,181923000,4495880000,0.631831810457575,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7336,0.65,0.4,0,0,0,0,0,0.0914618,0,2.65112,-1,-0.0561747,15,-999,-999,2.38897,-1,-0.0136615,15,-999,-999,216205000,266.072,2.31992e-17,0,-12.1692,NA,NA,NA,322.323,NA,NA,NA,NA,NA,-44.158,0,0.0748371,0.00149674,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D2-E0-R0-X2-cow",16,"F0","D2","E0","R0","X2","cow",5.67158e-05,"#V3.24O",NA,FALSE,"F0-D2-E0-R0-X2-cow-16"
"67",1.408e+09,170594000,4082630000,0.517595275594409,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,145464000,11614.6,7.61108e-07,0,-252.573,NA,NA,0.0783059,41.1498,11784.3,NA,NA,NA,NA,41.3784,0,0,0,0,0,1766510000,198309000,4698260000,0.558134288013009,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.8022,0.65,0.4,0,0,0,0,0,0.00184732,0,2.77599,-1,0.11235,15,-999,-999,2.35764,-1,-0.0861203,15,-999,-999,145464000,275.689,6.58731e-18,0,-16.6915,NA,NA,NA,336.53,NA,NA,NA,NA,NA,-44.2231,0,0.0728402,0.0014568,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D2-E0-R0-X2-cow",17,"F0","D2","E0","R0","X2","cow",7.33565e-05,"#V3.24O",NA,FALSE,"F0-D2-E0-R0-X2-cow-17"
"68",1.408e+09,170594000,4082630000,0.58747425066685,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,164861000,11628.3,1.08523e-06,0,-252.573,NA,NA,0.0783187,42.9424,11785.2,NA,NA,NA,NA,52.4407,0,0,0,0,0,1680830000,183512000,4378280000,0.57832984642371,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7276,0.65,0.4,0,0,0,0,0,0.112096,0,2.84674,-1,0.211537,15,-999,-999,2.49667,-1,0.0950681,15,-999,-999,164861000,267.398,3.85271e-17,0,-13.2085,NA,NA,NA,324.893,NA,NA,NA,NA,NA,-44.3554,0,0.0674942,0.00134988,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D2-E0-R0-X2-cow",18,"F0","D2","E0","R0","X2","cow",7.59587e-05,"#V3.24O",NA,FALSE,"F0-D2-E0-R0-X2-cow-18"
"69",1.408e+09,170594000,4082630000,0.452573463674151,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,128024000,11647.2,1.25192e-06,0,-252.573,NA,NA,0.0782805,42.684,11785.9,NA,NA,NA,NA,70.8261,0,0,0,0,0,1600100000,169832000,4198620000,0.662903525444074,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.6832,0.65,0.4,0,0,0,0,0,-0.237827,0,2.66781,-1,-0.0219578,15,-999,-999,2.25759,-1,-0.234954,15,-999,-999,128024000,244.523,2.81874e-17,0,-14.7531,NA,NA,NA,297.294,NA,NA,NA,NA,NA,-38.0974,0,0.0784025,0.00156805,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D2-E0-R0-X2-cow",19,"F0","D2","E0","R0","X2","cow",0.00345985,"#V3.24O",NA,FALSE,"F0-D2-E0-R0-X2-cow-19"
"70",1.408e+09,170594000,4082630000,0.387186690932071,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,110244000,11629.1,1.42511e-06,0,-252.573,NA,NA,0.0782825,40.3841,11784.6,NA,NA,NA,NA,56.427,0,0,0,0,0,1607950000,171324000,4616410000,0.4438752190555,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.6777,0.65,0.4,0,0,0,0,0,-0.0198127,0,2.6526,-1,-0.0413778,15,-999,-999,1.82333,-1,-0.949827,15,-999,-999,110244000,266.502,4.86234e-18,0,-12.9515,NA,NA,NA,321.447,NA,NA,NA,NA,NA,-42.0902,0,0.0949716,0.00189943,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D2-E0-R0-X2-cow",20,"F0","D2","E0","R0","X2","cow",8.22755e-05,"#V3.24O",NA,FALSE,"F0-D2-E0-R0-X2-cow-20"
"71",1.408e+09,170594000,4082630000,0.437764382273192,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,124184000,11624.7,1.01625e-06,0,-252.573,NA,NA,0.078284,41.2744,11785.2,NA,NA,NA,NA,50.5516,0,0,0,0,0,1588020000,162396000,4464520000,0.432785607411323,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.656,0.65,0.4,0,0,0,0,0,0.00844172,0,2.69528,-1,-0.0115124,15,-999,-999,2.45175,-1,0.131311,15,-999,-999,124184000,263.884,4.09871e-17,0,-13.5722,NA,NA,NA,323.906,NA,NA,NA,NA,NA,-46.5225,0,0.0716893,0.00143379,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D2-E0-R0-X2-cow",21,"F0","D2","E0","R0","X2","cow",1.21449e-06,"#V3.24O",NA,FALSE,"F0-D2-E0-R0-X2-cow-21"
"72",1.408e+09,170594000,4082630000,0.448794037177016,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,126845000,11636.2,1.16201e-06,0,-252.573,NA,NA,0.0782954,41.2944,11785.6,NA,NA,NA,NA,61.58,0,0,0,0,0,1657520000,172306000,4824610000,0.475565900663473,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7329,0.65,0.4,0,0,0,0,0,-0.140094,0,2.63638,-1,-0.116265,15,-999,-999,2.18783,-1,-0.36589,15,-999,-999,126845000,298.172,4.53872e-18,0,-17.1518,NA,NA,NA,355.52,NA,NA,NA,NA,NA,-40.2793,0,0.0821093,0.00164219,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D2-E0-R0-X2-cow",22,"F0","D2","E0","R0","X2","cow",1.65075e-05,"#V3.24O",NA,FALSE,"F0-D2-E0-R0-X2-cow-22"
"73",1.408e+09,170594000,4082630000,0.578181221418546,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,162794000,11616.3,1.11128e-06,0,-252.573,NA,NA,0.0783287,43.0841,11784.2,NA,NA,NA,NA,41.2949,0,0,0,0,0,1658300000,190177000,4242980000,0.655470919023894,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7346,0.65,0.4,0,0,0,0,0,-0.029079,0,2.62713,-1,-0.060371,15,-999,-999,2.30246,-1,-0.149103,15,-999,-999,162794000,275.267,3.16832e-18,0,-11.3414,NA,NA,NA,334.398,NA,NA,NA,NA,NA,-47.8682,0,0.0777808,0.00155562,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D2-E0-R0-X2-cow",23,"F0","D2","E0","R0","X2","cow",3.72363e-05,"#V3.24O",NA,FALSE,"F0-D2-E0-R0-X2-cow-23"
"74",1.408e+09,170594000,4082630000,0.607799384220466,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,170357000,11624.4,9.76522e-07,0,-252.573,NA,NA,0.0783328,42.9444,11784.7,NA,NA,NA,NA,48.974,0,0,0,0,0,1777230000,193381000,5206190000,0.546856722478434,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.8434,0.65,0.4,0,0,0,0,0,-0.145293,0,2.68913,-1,-0.0273112,15,-999,-999,2.45691,-1,0.0821249,15,-999,-999,170357000,262.672,2.90526e-18,0,-9.48613,NA,NA,NA,324.692,NA,NA,NA,NA,NA,-52.6075,0,0.0722217,0.00144443,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D2-E0-R0-X2-cow",24,"F0","D2","E0","R0","X2","cow",2.59426e-05,"#V3.24O",NA,FALSE,"F0-D2-E0-R0-X2-cow-24"
"75",1.408e+09,170594000,4082630000,0.452193806443396,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,127559000,11633.3,1.25607e-06,0,-252.573,NA,NA,0.0782807,41.6516,11785,NA,NA,NA,NA,58.9351,0,0,0,0,0,1614820000,188742000,4455220000,0.613711556331674,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7249,0.65,0.4,0,0,0,0,0,-0.263648,0,2.68186,-1,-0.0984223,15,-999,-999,1.83369,-1,-1.04806,15,-999,-999,127559000,287.944,2.71878e-18,0,-14.7999,NA,NA,NA,347.707,NA,NA,NA,NA,NA,-45.0612,0,0.0960741,0.00192148,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D2-E0-R0-X2-cow",25,"F0","D2","E0","R0","X2","cow",1.92418e-05,"#V3.24O",NA,FALSE,"F0-D2-E0-R0-X2-cow-25"
"76",1.408e+09,170594000,4082630000,0.454168024043325,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,128595000,11635.8,9.16238e-07,0,-252.573,NA,NA,0.0782981,42.2494,11784.7,NA,NA,NA,NA,61.1375,0,0,0,0,0,1491800000,159077000,4209670000,0.50361667304088,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.6327,0.65,0.4,0,0,0,0,0,-0.0970113,0,2.65433,-1,-0.0532741,15,-999,-999,2.34829,-1,-0.116217,15,-999,-999,128595000,293.548,1.45555e-17,0,-17.0098,NA,NA,NA,350.55,NA,NA,NA,NA,NA,-40.0709,0,0.0762922,0.00152584,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",1,"F0","D3","E0","R0","X3","cow",1.47268e-05,"#V3.24O",NA,FALSE,"F0-D3-E0-R0-X3-cow-1"
