"","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","D","F","G","X","species","year","ID"
"1346",1238670,6437430,0.195096,1255710,6488100,0.196758,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",46,"D1-F0-G0-X1-hake-age-2"
"1347",1455900,2889220,0.195096,1481890,2880220,0.197187,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",47,"D1-F0-G0-X1-hake-age-2"
"1348",1736180,298919,0.195096,1773140,319578,0.195837,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",48,"D1-F0-G0-X1-hake-age-2"
"1349",1970780,113465,0.195096,2011150,112741,0.197925,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",49,"D1-F0-G0-X1-hake-age-2"
"1350",2237720,312855,0.195096,2271040,302023,0.197589,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",50,"D1-F0-G0-X1-hake-age-2"
"1351",2126580,2744180,0.195096,2149540,2819500,0.197504,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",51,"D1-F0-G0-X1-hake-age-2"
"1352",1744080,1081220,0.195096,1758350,1049200,0.196833,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",52,"D1-F0-G0-X1-hake-age-2"
"1353",1352480,289454,0.195096,1360600,301365,0.197517,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",53,"D1-F0-G0-X1-hake-age-2"
"1354",1164340,797278,0.195096,1171110,812182,0.199867,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",54,"D1-F0-G0-X1-hake-age-2"
"1355",1121820,796977,0.195096,1126710,812320,0.199471,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",55,"D1-F0-G0-X1-hake-age-2"
"1356",998606,108607,0.195096,998782,112153,0.201283,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",56,"D1-F0-G0-X1-hake-age-2"
"1357",849089,1181150,0.195096,845981,1228600,0.200783,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",57,"D1-F0-G0-X1-hake-age-2"
"1358",743621,8905420,0.195096,740112,9087160,0.199859,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",58,"D1-F0-G0-X1-hake-age-2"
"1359",639989,1067490,0.195096,637147,1130320,0.202044,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",59,"D1-F0-G0-X1-hake-age-2"
"1360",613435,239782,0.195096,612829,236317,0.200257,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",60,"D1-F0-G0-X1-hake-age-2"
"1361",1062800,156050,0.195096,1075230,177157,0.196756,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",61,"D1-F0-G0-X1-hake-age-2"
"1362",1605280,196648,0.195096,1633740,191069,0.194664,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",62,"D1-F0-G0-X1-hake-age-2"
"1363",1587100,3119260,0.195096,1620730,3112270,0.195763,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",63,"D1-F0-G0-X1-hake-age-2"
"1364",1323810,177003,0.195096,1353050,168542,0.195252,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",64,"D1-F0-G0-X1-hake-age-2"
"1365",1043610,7165100,0.195096,1067390,7359670,0.193763,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",65,"D1-F0-G0-X1-hake-age-2"
"1366",955166,840922,0.195096,973606,821595,0.196957,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",66,"D1-F0-G0-X1-hake-age-2"
"1367",989487,1024000,0.195096,1001660,1041090,0.196953,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",67,"D1-F0-G0-X1-hake-age-2"
"1368",1240930,15393.3,0.195096,1258370,21455.4,0.197291,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",68,"D1-F0-G0-X1-hake-age-2"
"1369",1574990,3124140,0.195096,1600440,3226670,0.196019,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",69,"D1-F0-G0-X1-hake-age-2"
"1370",1522730,3033610,0.195096,1545960,3109640,0.194996,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",70,"D1-F0-G0-X1-hake-age-2"
"1371",1313890,222349,0.195096,1334780,229867,0.196686,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",71,"D1-F0-G0-X1-hake-age-2"
"1372",1206620,1733910,0.195096,1228000,1808300,0.194498,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",72,"D1-F0-G0-X1-hake-age-2"
"1373",1311590,5134630,0.195096,1341430,5296560,0.193489,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",73,"D1-F0-G0-X1-hake-age-2"
"1374",1319340,2413160,0.195096,1354120,2502480,0.194391,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",74,"D1-F0-G0-X1-hake-age-2"
"1375",1228800,2226060,0.195096,1264790,2298220,0.192432,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",75,"D1-F0-G0-X1-hake-age-2"
"1376",1380640,1889200,0.195096,1427410,1883910,0.194881,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",76,"D1-F0-G0-X1-hake-age-2"
"1377",1635900,435824,0.195096,1693070,438414,0.192712,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",77,"D1-F0-G0-X1-hake-age-2"
"1378",1711620,163052,0.195096,1775360,171162,0.193252,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",78,"D1-F0-G0-X1-hake-age-2"
"1379",1673570,788492,0.195096,1734210,760737,0.194204,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",79,"D1-F0-G0-X1-hake-age-2"
"1380",1505680,420627,0.195096,1555170,423314,0.193051,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",80,"D1-F0-G0-X1-hake-age-2"
"1381",1227740,73627.4,0.195096,1267430,74873.4,0.19461,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",81,"D1-F0-G0-X1-hake-age-2"
"1382",977684,750454,0.195096,1005730,760173,0.192778,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",82,"D1-F0-G0-X1-hake-age-2"
"1383",795520,1019810,0.195096,815093,1043970,0.197068,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",83,"D1-F0-G0-X1-hake-age-2"
"1384",631134,7011090,0.195096,642917,7220220,0.195626,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",84,"D1-F0-G0-X1-hake-age-2"
"1385",519318,2009780,0.195096,527599,2090550,0.19733,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",85,"D1-F0-G0-X1-hake-age-2"
"1386",529454,350570,0.195096,537526,330688,0.197533,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",86,"D1-F0-G0-X1-hake-age-2"
"1387",897842,3940460,0.195096,917472,3858920,0.192927,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",87,"D1-F0-G0-X1-hake-age-2"
"1388",1384320,752089,0.195096,1424040,762860,0.194277,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",88,"D1-F0-G0-X1-hake-age-2"
"1389",1465670,3365770,0.195096,1509300,3260630,0.192632,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",89,"D1-F0-G0-X1-hake-age-2"
"1390",1476090,2192000,0.195096,1510730,2249560,0.194591,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",90,"D1-F0-G0-X1-hake-age-2"
"1391",1510840,374831,0.195096,1531820,388163,0.196562,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",91,"D1-F0-G0-X1-hake-age-2"
"1392",1503630,12334300,0.195096,1509740,12690300,0.200914,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",92,"D1-F0-G0-X1-hake-age-2"
"1393",1557560,2116840,0.195096,1548910,2253160,0.201694,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",93,"D1-F0-G0-X1-hake-age-2"
"1394",1520420,1764350,0.195096,1508690,1736610,0.199716,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",94,"D1-F0-G0-X1-hake-age-2"
"1395",1956080,281346,0.195096,1964440,289875,0.196338,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",95,"D1-F0-G0-X1-hake-age-2"
"1396",2602260,150055,0.195096,2644850,149812,0.195282,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",96,"D1-F0-G0-X1-hake-age-2"
"1397",2594060,924736,0.195096,2647700,914577,0.195103,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",97,"D1-F0-G0-X1-hake-age-2"
"1398",2252810,682651,0.195096,2299790,816968,0.195751,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",98,"D1-F0-G0-X1-hake-age-2"
"1399",1779540,3445500,0.195096,1815360,3492970,0.195021,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",99,"D1-F0-G0-X1-hake-age-2"
"1400",1377880,653134,0.195096,1404640,1430260,0.194816,"D1-F0-G0-X1-hake-age",2,"D1","F0","G0","X1","hake-age",100,"D1-F0-G0-X1-hake-age-2"
"1401",5007440,2874270,0,15979500,10613600,0,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",1,"D1-F0-G0-X1-hake-age-3"
"1402",5007370,1308140,0,15979400,4390950,0,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",2,"D1-F0-G0-X1-hake-age-3"
"1403",5005080,195622,0,15979800,4391480,0,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",3,"D1-F0-G0-X1-hake-age-3"
"1404",4971430,225620,0,15957800,4391750,0,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",4,"D1-F0-G0-X1-hake-age-3"
"1405",4807840,133558,0,15589000,4386730,0,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",5,"D1-F0-G0-X1-hake-age-3"
"1406",4436780,4987150,0,14706300,4380870,0,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",6,"D1-F0-G0-X1-hake-age-3"
"1407",3926140,2683510,0,13631100,4354740,0,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",7,"D1-F0-G0-X1-hake-age-3"
"1408",3410010,5379290,0,12554800,4358410,0,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",8,"D1-F0-G0-X1-hake-age-3"
"1409",3188690,1257890,0,11564800,4299900,0,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",9,"D1-F0-G0-X1-hake-age-3"
"1410",3306510,3728580,0,10695900,4310390,0,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",10,"D1-F0-G0-X1-hake-age-3"
"1411",3581230,396211,0,9954780,4240450,0,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",11,"D1-F0-G0-X1-hake-age-3"
"1412",3844910,391240,0,9332600,4208490,0,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",12,"D1-F0-G0-X1-hake-age-3"
"1413",3961550,6659930,0,8814690,4318120,0,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",13,"D1-F0-G0-X1-hake-age-3"
"1414",3947680,1664690,0,8385010,4206350,0,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",14,"D1-F0-G0-X1-hake-age-3"
"1415",3711250,1841330,0,8026790,4162420,0,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",15,"D1-F0-G0-X1-hake-age-3"
"1416",3700620,933891,0,7734980,4107260,0,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",16,"D1-F0-G0-X1-hake-age-3"
"1417",3903370,7610780,0,7498490,4504060,0,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",17,"D1-F0-G0-X1-hake-age-3"
"1418",3911880,4273670,0,7298240,4280600,0,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",18,"D1-F0-G0-X1-hake-age-3"
"1419",3803500,4545650,0,7127300,4282540,0,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",19,"D1-F0-G0-X1-hake-age-3"
"1420",3953610,2900880,0,7001740,4104200,0,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",20,"D1-F0-G0-X1-hake-age-3"
"1421",4432180,390809,0,6919400,3778980,0,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",21,"D1-F0-G0-X1-hake-age-3"
"1422",4852580,17806700,0,6851060,6453780,0,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",22,"D1-F0-G0-X1-hake-age-3"
"1423",5109570,692465,0,6782600,3673560,0,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",23,"D1-F0-G0-X1-hake-age-3"
"1424",5120020,39355.1,0,6704460,3559990,0,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",24,"D1-F0-G0-X1-hake-age-3"
"1425",5739830,16467000,0,6743000,6189570,0,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",25,"D1-F0-G0-X1-hake-age-3"
"1426",6691840,8790780,0.195096,6839740,4783260,0.204945,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",26,"D1-F0-G0-X1-hake-age-3"
"1427",5624420,3171430,0.195096,5631420,3790940,0.199207,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",27,"D1-F0-G0-X1-hake-age-3"
"1428",5241390,500039,0.195096,4836930,3304710,0.226838,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",28,"D1-F0-G0-X1-hake-age-3"
"1429",5667780,22747900,0.195096,4273290,8608310,0.277351,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",29,"D1-F0-G0-X1-hake-age-3"
"1430",5529110,286678,0.195096,3633600,3010580,0.326378,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",30,"D1-F0-G0-X1-hake-age-3"
"1431",4851550,1062530,0.195096,2987080,2962350,0.34202,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",31,"D1-F0-G0-X1-hake-age-3"
"1432",5068070,428328,0.195096,2742370,2740210,0.389394,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",32,"D1-F0-G0-X1-hake-age-3"
"1433",5604080,358244,0.195096,2567160,2653010,0.483378,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",33,"D1-F0-G0-X1-hake-age-3"
"1434",4903070,7864640,0.195096,2004320,4754290,0.540298,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",34,"D1-F0-G0-X1-hake-age-3"
"1435",3894180,516067,0.195096,1503820,2200360,0.549448,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",35,"D1-F0-G0-X1-hake-age-3"
"1436",2975160,1185250,0.195096,1198200,2104550,0.495101,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",36,"D1-F0-G0-X1-hake-age-3"
"1437",2614240,724963,0.195096,1169830,1911670,0.45722,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",37,"D1-F0-G0-X1-hake-age-3"
"1438",2535410,1285350,0.195096,1195370,2026880,0.432692,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",38,"D1-F0-G0-X1-hake-age-3"
"1439",2175970,17770900,0.195096,1094840,8539670,0.405576,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",39,"D1-F0-G0-X1-hake-age-3"
"1440",1793280,8026530,0.195096,999284,3727300,0.355614,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",40,"D1-F0-G0-X1-hake-age-3"
"1441",1565110,1845520,0.195096,992972,2000280,0.311986,"D1-F0-G0-X1-hake-age",3,"D1","F0","G0","X1","hake-age",41,"D1-F0-G0-X1-hake-age-3"
