"","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","D","F","G","X","species","year","E","ID"
"3554",271096000,214.376,0.04208,293182000,231.444,0.0405558,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",54,NA,"D2-F0-G0-X2-yellow-age-8"
"3555",268938000,234.338,0.04208,290900000,253.299,0.0404843,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",55,NA,"D2-F0-G0-X2-yellow-age-8"
"3556",266730000,114.464,0.04208,288502000,122.207,0.0403558,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",56,NA,"D2-F0-G0-X2-yellow-age-8"
"3557",264415000,119.01,0.04208,285941000,128.898,0.0412876,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",57,NA,"D2-F0-G0-X2-yellow-age-8"
"3558",262016000,242.041,0.04208,282984000,254.954,0.0406508,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",58,NA,"D2-F0-G0-X2-yellow-age-8"
"3559",259583000,104.211,0.04208,280114000,109.429,0.0407918,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",59,NA,"D2-F0-G0-X2-yellow-age-8"
"3560",257198000,227.878,0.04208,277248000,257.177,0.0407316,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",60,NA,"D2-F0-G0-X2-yellow-age-8"
"3561",255016000,184.264,0.04208,274625000,193.94,0.040811,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",61,NA,"D2-F0-G0-X2-yellow-age-8"
"3562",253259000,233.234,0.04208,272461000,252.527,0.0405686,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",62,NA,"D2-F0-G0-X2-yellow-age-8"
"3563",252170000,106.136,0.04208,271094000,114.731,0.0418333,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",63,NA,"D2-F0-G0-X2-yellow-age-8"
"3564",251895000,150.671,0.04208,270312000,150.628,0.0407138,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",64,NA,"D2-F0-G0-X2-yellow-age-8"
"3565",252411000,235.029,0.04208,270654000,254.013,0.0413788,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",65,NA,"D2-F0-G0-X2-yellow-age-8"
"3566",253501000,358.116,0.04208,271455000,386.115,0.0407961,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",66,NA,"D2-F0-G0-X2-yellow-age-8"
"3567",254809000,82.4949,0.04208,272639000,86.5216,0.0413707,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",67,NA,"D2-F0-G0-X2-yellow-age-8"
"3568",255894000,305.956,0.04208,273482000,327.943,0.0410336,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",68,NA,"D2-F0-G0-X2-yellow-age-8"
"3569",256362000,206.125,0.04208,273812000,216.941,0.0413325,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",69,NA,"D2-F0-G0-X2-yellow-age-8"
"3570",255968000,211.065,0.04208,273232000,234.745,0.0412444,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",70,NA,"D2-F0-G0-X2-yellow-age-8"
"3571",254686000,354.846,0.04208,271812000,399.457,0.0416864,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",71,NA,"D2-F0-G0-X2-yellow-age-8"
"3572",252689000,170.964,0.04208,269601000,180.581,0.0405993,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",72,NA,"D2-F0-G0-X2-yellow-age-8"
"3573",250242000,181.454,0.04208,267237000,185.371,0.0415119,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",73,NA,"D2-F0-G0-X2-yellow-age-8"
"3574",247614000,117.409,0.04208,264502000,132.659,0.0413258,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",74,NA,"D2-F0-G0-X2-yellow-age-8"
"3575",245019000,187.288,0.04208,261873000,194.097,0.0409545,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",75,NA,"D2-F0-G0-X2-yellow-age-8"
"3576",242604000,194.851,0.04208,259527000,201.273,0.0414242,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",76,NA,"D2-F0-G0-X2-yellow-age-8"
"3577",240468000,112.009,0.04208,257362000,124.582,0.0417659,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",77,NA,"D2-F0-G0-X2-yellow-age-8"
"3578",238706000,164.52,0.04208,255505000,174.022,0.0410723,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",78,NA,"D2-F0-G0-X2-yellow-age-8"
"3579",237416000,233.771,0.04208,254304000,239.354,0.0412186,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",79,NA,"D2-F0-G0-X2-yellow-age-8"
"3580",236653000,118.688,0.04208,253630000,132.464,0.0408976,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",80,NA,"D2-F0-G0-X2-yellow-age-8"
"3581",236393000,413.081,0.04208,253575000,430.647,0.04113,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",81,NA,"D2-F0-G0-X2-yellow-age-8"
"3582",236541000,141.772,0.04208,253924000,157.074,0.041123,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",82,NA,"D2-F0-G0-X2-yellow-age-8"
"3583",236948000,151.238,0.04208,254576000,159.473,0.0410647,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",83,NA,"D2-F0-G0-X2-yellow-age-8"
"3584",237452000,112.017,0.04208,255367000,111.9,0.0413288,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",84,NA,"D2-F0-G0-X2-yellow-age-8"
"3585",237858000,160.099,0.04208,256003000,171.058,0.04133,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",85,NA,"D2-F0-G0-X2-yellow-age-8"
"3586",237955000,291.135,0.04208,256296000,315.407,0.04131,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",86,NA,"D2-F0-G0-X2-yellow-age-8"
"3587",237574000,157.265,0.04208,256042000,148.391,0.0409639,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",87,NA,"D2-F0-G0-X2-yellow-age-8"
"3588",236637000,226.944,0.04208,255215000,229.019,0.0410569,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",88,NA,"D2-F0-G0-X2-yellow-age-8"
"3589",235194000,305.337,0.04208,253758000,303.396,0.0406283,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",89,NA,"D2-F0-G0-X2-yellow-age-8"
"3590",233399000,223.263,0.04208,251959000,252.998,0.0409474,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",90,NA,"D2-F0-G0-X2-yellow-age-8"
"3591",231458000,113.239,0.04208,249878000,123.974,0.0410798,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",91,NA,"D2-F0-G0-X2-yellow-age-8"
"3592",229588000,164.149,0.04208,247804000,178.444,0.0405377,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",92,NA,"D2-F0-G0-X2-yellow-age-8"
"3593",227968000,345.745,0.04208,246086000,265.292,0.0406688,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",93,NA,"D2-F0-G0-X2-yellow-age-8"
"3594",226696000,84.5689,0.04208,244682000,107.805,0.0407736,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",94,NA,"D2-F0-G0-X2-yellow-age-8"
"3595",225741000,292.852,0.04208,243574000,250.242,0.0412313,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",95,NA,"D2-F0-G0-X2-yellow-age-8"
"3596",224989000,114.607,0.04208,242564000,137.797,0.0408225,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",96,NA,"D2-F0-G0-X2-yellow-age-8"
"3597",224295000,152.442,0.04208,241686000,163.821,0.0414375,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",97,NA,"D2-F0-G0-X2-yellow-age-8"
"3598",223601000,241.179,0.04208,240647000,217.801,0.0409326,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",98,NA,"D2-F0-G0-X2-yellow-age-8"
"3599",222968000,210.459,0.04208,239739000,196.973,0.0407671,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",99,NA,"D2-F0-G0-X2-yellow-age-8"
"3600",222527000,287.511,0.04208,239013000,180.367,0.040741,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",100,NA,"D2-F0-G0-X2-yellow-age-8"
"3601",580652000,500.066,0,596902000,520.29,0,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",1,NA,"D2-F0-G0-X2-yellow-age-9"
"3602",580656000,175.379,0,596907000,182.727,0,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",2,NA,"D2-F0-G0-X2-yellow-age-9"
"3603",580660000,135.427,0,596911000,155.422,0,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",3,NA,"D2-F0-G0-X2-yellow-age-9"
"3604",580665000,237.892,0,596917000,243.536,0,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",4,NA,"D2-F0-G0-X2-yellow-age-9"
"3605",580676000,396.527,0,596929000,426.844,0,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",5,NA,"D2-F0-G0-X2-yellow-age-9"
"3606",580698000,178.906,0,596954000,190.036,0,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",6,NA,"D2-F0-G0-X2-yellow-age-9"
"3607",580734000,306.737,0,596994000,327.204,0,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",7,NA,"D2-F0-G0-X2-yellow-age-9"
"3608",580796000,186.856,0,597065000,193.824,0,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",8,NA,"D2-F0-G0-X2-yellow-age-9"
"3609",580898000,247.662,0,597182000,248.815,0,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",9,NA,"D2-F0-G0-X2-yellow-age-9"
"3610",581063000,233.697,0,597373000,237.787,0,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",10,NA,"D2-F0-G0-X2-yellow-age-9"
"3611",581319000,446.026,0,597672000,434.289,0,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",11,NA,"D2-F0-G0-X2-yellow-age-9"
"3612",581694000,240.021,0,598115000,254.611,0,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",12,NA,"D2-F0-G0-X2-yellow-age-9"
"3613",582197000,431.944,0,598723000,472.397,0,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",13,NA,"D2-F0-G0-X2-yellow-age-9"
"3614",582798000,175.113,0,599476000,190.936,0,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",14,NA,"D2-F0-G0-X2-yellow-age-9"
"3615",583393000,75.4201,0,600281000,82.9973,0,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",15,NA,"D2-F0-G0-X2-yellow-age-9"
"3616",583833000,347.296,0,600994000,352.901,0,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",16,NA,"D2-F0-G0-X2-yellow-age-9"
"3617",583994000,246.449,0,601484000,257.123,0,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",17,NA,"D2-F0-G0-X2-yellow-age-9"
"3618",583834000,276.01,0,601702000,278.33,0,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",18,NA,"D2-F0-G0-X2-yellow-age-9"
"3619",583422000,385.366,0,601695000,403.646,0,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",19,NA,"D2-F0-G0-X2-yellow-age-9"
"3620",582860000,230.792,0,601542000,221.647,0,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",20,NA,"D2-F0-G0-X2-yellow-age-9"
"3621",582239000,233.387,0,601301000,244.776,0,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",21,NA,"D2-F0-G0-X2-yellow-age-9"
"3622",581651000,392.436,0,601035000,430.094,0,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",22,NA,"D2-F0-G0-X2-yellow-age-9"
"3623",581201000,69.671,0,600836000,70.7125,0,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",23,NA,"D2-F0-G0-X2-yellow-age-9"
"3624",580995000,412.877,0,600817000,416.6,0,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",24,NA,"D2-F0-G0-X2-yellow-age-9"
"3625",581092000,161.624,0,601064000,164.157,0,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",25,NA,"D2-F0-G0-X2-yellow-age-9"
"3626",581421000,185.328,0.04208,601545000,185.894,0.0424547,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",26,NA,"D2-F0-G0-X2-yellow-age-9"
"3627",559624000,167.801,0.04208,578963000,184.1,0.0417165,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",27,NA,"D2-F0-G0-X2-yellow-age-9"
"3628",538987000,255.947,0.04208,558013000,258.386,0.0431226,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",28,NA,"D2-F0-G0-X2-yellow-age-9"
"3629",519367000,214.75,0.04208,537413000,227.505,0.0420858,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",29,NA,"D2-F0-G0-X2-yellow-age-9"
"3630",500791000,141.213,0.04208,518414000,143.873,0.0423813,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",30,NA,"D2-F0-G0-X2-yellow-age-9"
"3631",483397000,450.252,0.04208,500448000,464.651,0.0423564,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",31,NA,"D2-F0-G0-X2-yellow-age-9"
"3632",467313000,247.235,0.04208,483800000,261.948,0.04194,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",32,NA,"D2-F0-G0-X2-yellow-age-9"
"3633",452550000,239.236,0.04208,468652000,248.55,0.0422666,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",33,NA,"D2-F0-G0-X2-yellow-age-9"
"3634",438986000,209.117,0.04208,454571000,216.893,0.042213,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",34,NA,"D2-F0-G0-X2-yellow-age-9"
"3635",426408000,93.5192,0.04208,441529000,95.8205,0.0429535,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",35,NA,"D2-F0-G0-X2-yellow-age-9"
"3636",414583000,111.194,0.04208,428987000,111.792,0.0433073,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",36,NA,"D2-F0-G0-X2-yellow-age-9"
"3637",403305000,232.564,0.04208,416907000,234.39,0.0431526,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",37,NA,"D2-F0-G0-X2-yellow-age-9"
"3638",392432000,168.171,0.04208,405328000,191.189,0.0427728,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",38,NA,"D2-F0-G0-X2-yellow-age-9"
"3639",381889000,372.452,0.04208,394237000,381.468,0.0436106,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",39,NA,"D2-F0-G0-X2-yellow-age-9"
"3640",371676000,277.781,0.04208,383196000,287.816,0.0427131,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",40,NA,"D2-F0-G0-X2-yellow-age-9"
"3641",361874000,382.411,0.04208,372920000,387.149,0.0425684,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",41,NA,"D2-F0-G0-X2-yellow-age-9"
"3642",352634000,311.719,0.04208,363292000,326.231,0.0427438,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",42,NA,"D2-F0-G0-X2-yellow-age-9"
"3643",344111000,98.4084,0.04208,354374000,101.275,0.0429311,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",43,NA,"D2-F0-G0-X2-yellow-age-9"
"3644",336408000,155.264,0.04208,346272000,155.005,0.0422161,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",44,NA,"D2-F0-G0-X2-yellow-age-9"
"3645",329505000,145.564,0.04208,339245000,155.203,0.0426618,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",45,NA,"D2-F0-G0-X2-yellow-age-9"
"3646",323232000,160.337,0.04208,332744000,169.53,0.0424855,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",46,NA,"D2-F0-G0-X2-yellow-age-9"
"3647",317321000,138.426,0.04208,326678000,148.013,0.0419269,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",47,NA,"D2-F0-G0-X2-yellow-age-9"
"3648",311514000,102.228,0.04208,320880000,110.647,0.0427203,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",48,NA,"D2-F0-G0-X2-yellow-age-9"
"3649",305711000,120.689,0.04208,314846000,128.784,0.042862,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",49,NA,"D2-F0-G0-X2-yellow-age-9"
"3650",300034000,274.42,0.04208,308903000,287.699,0.0426573,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",50,NA,"D2-F0-G0-X2-yellow-age-9"
"3651",294785000,224.038,0.04208,303462000,224.552,0.0427532,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",51,NA,"D2-F0-G0-X2-yellow-age-9"
"3652",290297000,94.8781,0.04208,298786000,100.789,0.042326,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",52,NA,"D2-F0-G0-X2-yellow-age-9"
"3653",286773000,181.782,0.04208,295220000,193.525,0.0431909,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",53,NA,"D2-F0-G0-X2-yellow-age-9"
"3654",284168000,170.859,0.04208,292374000,178.621,0.043173,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",54,NA,"D2-F0-G0-X2-yellow-age-9"
"3655",282152000,121.551,0.04208,290142000,129.085,0.0425552,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",55,NA,"D2-F0-G0-X2-yellow-age-9"
"3656",280220000,683.407,0.04208,288154000,709.618,0.042682,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",56,NA,"D2-F0-G0-X2-yellow-age-9"
"3657",277861000,168.016,0.04208,285696000,170.585,0.0434498,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",57,NA,"D2-F0-G0-X2-yellow-age-9"
"3658",274715000,241.622,0.04208,282250000,242.589,0.042293,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",58,NA,"D2-F0-G0-X2-yellow-age-9"
"3659",270693000,385.453,0.04208,278224000,402.213,0.0428727,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",59,NA,"D2-F0-G0-X2-yellow-age-9"
"3660",265940000,157.227,0.04208,273331000,166.788,0.0427793,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",60,NA,"D2-F0-G0-X2-yellow-age-9"
"3661",260742000,132.762,0.04208,268039000,144.394,0.0423505,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",61,NA,"D2-F0-G0-X2-yellow-age-9"
"3662",255448000,340.376,0.04208,262777000,353.1,0.0432841,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",62,NA,"D2-F0-G0-X2-yellow-age-9"
"3663",250394000,176.372,0.04208,257553000,191.934,0.0430588,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",63,NA,"D2-F0-G0-X2-yellow-age-9"
"3664",245855000,116.212,0.04208,252918000,132.817,0.0428287,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",64,NA,"D2-F0-G0-X2-yellow-age-9"
"3665",242011000,139.72,0.04208,249049000,147.753,0.0429778,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",65,NA,"D2-F0-G0-X2-yellow-age-9"
"3666",238979000,85.9027,0.04208,245973000,91.8198,0.0428358,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",66,NA,"D2-F0-G0-X2-yellow-age-9"
"3667",236871000,269.811,0.04208,243874000,293.575,0.0431077,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",67,NA,"D2-F0-G0-X2-yellow-age-9"
"3668",235832000,130.444,0.04208,242814000,134.724,0.0427314,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",68,NA,"D2-F0-G0-X2-yellow-age-9"
"3669",235979000,252.334,0.04208,243053000,272.491,0.0431801,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",69,NA,"D2-F0-G0-X2-yellow-age-9"
"3670",237294000,140.842,0.04208,244393000,148.26,0.0415797,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",70,NA,"D2-F0-G0-X2-yellow-age-9"
"3671",239526000,176.975,0.04208,247002000,186.357,0.043034,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",71,NA,"D2-F0-G0-X2-yellow-age-9"
"3672",242216000,125.515,0.04208,249769000,139.601,0.0435361,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",72,NA,"D2-F0-G0-X2-yellow-age-9"
"3673",244848000,213.115,0.04208,252380000,226.508,0.0427135,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",73,NA,"D2-F0-G0-X2-yellow-age-9"
"3674",246978000,499.019,0.04208,254681000,518.999,0.0426213,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",74,NA,"D2-F0-G0-X2-yellow-age-9"
"3675",248313000,215.196,0.04208,256225000,236.36,0.0429471,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",75,NA,"D2-F0-G0-X2-yellow-age-9"
"3676",248714000,292.748,0.04208,256781000,311.45,0.0424523,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",76,NA,"D2-F0-G0-X2-yellow-age-9"
"3677",248177000,100.96,0.04208,256530000,108.766,0.0423616,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",77,NA,"D2-F0-G0-X2-yellow-age-9"
"3678",246783000,108.672,0.04208,255450000,115.312,0.042714,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",78,NA,"D2-F0-G0-X2-yellow-age-9"
"3679",244707000,226.241,0.04208,253607000,243.151,0.042312,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",79,NA,"D2-F0-G0-X2-yellow-age-9"
"3680",242190000,51.1225,0.04208,251408000,60.3171,0.0427047,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",80,NA,"D2-F0-G0-X2-yellow-age-9"
"3681",239520000,175.567,0.04208,248957000,175.115,0.0419621,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",81,NA,"D2-F0-G0-X2-yellow-age-9"
"3682",236957000,65.5178,0.04208,246770000,74.7817,0.0416078,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",82,NA,"D2-F0-G0-X2-yellow-age-9"
"3683",234685000,240.973,0.04208,244937000,254.649,0.0421575,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",83,NA,"D2-F0-G0-X2-yellow-age-9"
"3684",232828000,231.187,0.04208,243384000,229.684,0.0422286,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",84,NA,"D2-F0-G0-X2-yellow-age-9"
"3685",231490000,112.641,0.04208,242329000,119.629,0.0421414,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",85,NA,"D2-F0-G0-X2-yellow-age-9"
"3686",230765000,117.52,0.04208,241908000,140.579,0.0418001,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",86,NA,"D2-F0-G0-X2-yellow-age-9"
"3687",230705000,135.932,0.04208,242231000,137.619,0.0418075,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",87,NA,"D2-F0-G0-X2-yellow-age-9"
"3688",231231000,157.706,0.04208,243142000,166.278,0.0420494,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",88,NA,"D2-F0-G0-X2-yellow-age-9"
"3689",232061000,232.075,0.04208,244298000,259.185,0.0421366,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",89,NA,"D2-F0-G0-X2-yellow-age-9"
"3690",232752000,161.45,0.04208,245271000,187.528,0.0418452,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",90,NA,"D2-F0-G0-X2-yellow-age-9"
"3691",232857000,119.322,0.04208,245668000,120.26,0.0417092,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",91,NA,"D2-F0-G0-X2-yellow-age-9"
"3692",232089000,61.575,0.04208,245148000,53.5401,0.0423931,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",92,NA,"D2-F0-G0-X2-yellow-age-9"
"3693",230388000,149.785,0.04208,243466000,153.046,0.0418811,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",93,NA,"D2-F0-G0-X2-yellow-age-9"
"3694",227910000,377.157,0.04208,241038000,411.928,0.042343,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",94,NA,"D2-F0-G0-X2-yellow-age-9"
"3695",224917000,232.036,0.04208,237927000,230.937,0.0420934,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",95,NA,"D2-F0-G0-X2-yellow-age-9"
"3696",221708000,179.737,0.04208,234602000,193.335,0.0421581,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",96,NA,"D2-F0-G0-X2-yellow-age-9"
