"","SSB_MSY_om","TotYield_MSY_om","SSB_Unfished_om","depletion_om","params_on_bound_om","NatM_p_1_Fem_GP_1_om","L_at_Amin_Fem_GP_1_om","L_at_Amax_Fem_GP_1_om","VonBert_K_Fem_GP_1_om","CV_young_Fem_GP_1_om","CV_old_Fem_GP_1_om","Wtlen_1_Fem_om","Wtlen_2_Fem_om","Mat50._Fem_om","Mat_slope_Fem_om","Eggs.kg_inter_Fem_om","Eggs.kg_slope_wt_Fem_om","RecrDist_GP_1_om","RecrDist_Area_1_om","RecrDist_Seas_1_om","CohortGrowDev_om","L_at_Amax_Fem_GP_1_ENV_add_om","SR_LN_R0_om","SR_BH_steep_om","SR_sigmaR_om","SR_envlink_om","SR_R1_offset_om","SR_autocorr_om","InitF_1Fishery_om","LnQ_base_1_Fishery_om","LnQ_base_2_Survey_om","LnQ_base_3_CPUE_om","AgeSel_1P_1_Fishery_om","AgeSel_1P_2_Fishery_om","AgeSel_1P_3_Fishery_om","AgeSel_1P_4_Fishery_om","AgeSel_1P_5_Fishery_om","AgeSel_1P_6_Fishery_om","AgeSel_2P_1_Survey_om","AgeSel_2P_2_Survey_om","AgeSel_2P_3_Survey_om","AgeSel_2P_4_Survey_om","AgeSel_2P_5_Survey_om","AgeSel_2P_6_Survey_om","Catch_endyear_om","NLL_TOTAL_om","NLL_Catch_om","NLL_Equil_catch_om","NLL_Survey_om","NLL_Discard_om","NLL_Mean_body_wt_om","NLL_Length_comp_om","NLL_Age_comp_om","NLL_Size_at_age_om","NLL_SizeFreq_om","NLL_Morphcomp_om","NLL_Tag_comp_om","NLL_Tag_negbin_om","NLL_Recruitment_om","NLL_Forecast_Recruitment_om","NLL_Parm_priors_om","NLL_Parm_softbounds_om","NLL_Parm_devs_om","NLL_Crash_Pen_om","SSB_MSY_em","TotYield_MSY_em","SSB_Unfished_em","depletion_em","params_on_bound_em","params_stuck_low_em","params_stuck_high_em","NatM_p_1_Fem_GP_1_em","L_at_Amin_Fem_GP_1_em","L_at_Amax_Fem_GP_1_em","VonBert_K_Fem_GP_1_em","CV_young_Fem_GP_1_em","CV_old_Fem_GP_1_em","Wtlen_1_Fem_em","Wtlen_2_Fem_em","Mat50._Fem_em","Mat_slope_Fem_em","Eggs.kg_inter_Fem_em","Eggs.kg_slope_wt_Fem_em","RecrDist_GP_1_em","RecrDist_Area_1_em","RecrDist_Seas_1_em","CohortGrowDev_em","SR_LN_R0_em","SR_BH_steep_em","SR_sigmaR_em","SR_envlink_em","SR_R1_offset_em","SR_autocorr_em","InitF_1Fishery_em","LnQ_base_1_Fishery_em","LnQ_base_2_Survey_em","LnQ_base_3_CPUE_em","AgeSel_1P_1_Fishery_em","AgeSel_1P_2_Fishery_em","AgeSel_1P_3_Fishery_em","AgeSel_1P_4_Fishery_em","AgeSel_1P_5_Fishery_em","AgeSel_1P_6_Fishery_em","AgeSel_2P_1_Survey_em","AgeSel_2P_2_Survey_em","AgeSel_2P_3_Survey_em","AgeSel_2P_4_Survey_em","AgeSel_2P_5_Survey_em","AgeSel_2P_6_Survey_em","Catch_endyear_em","NLL_TOTAL_em","NLL_Catch_em","NLL_Equil_catch_em","NLL_Survey_em","NLL_Discard_em","NLL_Mean_body_wt_em","NLL_Length_comp_em","NLL_Age_comp_em","NLL_Size_at_age_em","NLL_SizeFreq_em","NLL_Morphcomp_em","NLL_Tag_comp_em","NLL_Tag_negbin_em","NLL_Recruitment_em","NLL_Forecast_Recruitment_em","NLL_Parm_priors_em","NLL_Parm_softbounds_em","NLL_Parm_devs_em","NLL_Crash_Pen_em","bias1","bias2","bias3","bias4","bias5","bias.converged","bias.tried","scenario","replicate","D","F","G","X","species","max_grad","version","RunTime","hessian","E","ID"
"189",223820000,0,580652000,0.202157230148178,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,24.0147,38494.3,24987.9,0,-45.1684,NA,NA,1658.4,11842.3,NA,NA,NA,NA,NA,50.5648,0,0,0,0,0,246898000,28.2866,663257000,0.277557568182469,0,NA,NA,0.08,14.5395,79.5204,0.0266013,0.113032,0.0633418,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.79936,0.44,0.5,0,0,0,0,0,-0.0258053,0,21.463,-1,4.08625,15,-999,999,17.6575,-1,3.87977,15,-999,999,24.0147,3890.17,6.6585e-09,0,-15.0711,NA,NA,1593.96,2324.11,NA,NA,NA,NA,NA,-12.8259,0,0,0.000938896,0,0,NA,NA,NA,NA,NA,NA,NA,"D4-E2-F0-G1-yellow-age",9,"D4","F0","G1",NA,"yellow-age",0.000102296,"#V3.24O",2.23333333333333,FALSE,"E2","D4-E2-F0-G1-yellow-age-9"
"190",223535000,0,580652000,0.161808105371203,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,19.1951,37773.2,24760.2,0,-45.7898,NA,NA,1603.55,11398.8,NA,NA,NA,NA,NA,56.2611,0,0,0,0,0,235376000,25.6444,631578000,0.233472350208525,0,NA,NA,0.08,13.2671,81.4082,0.0265754,0.102791,0.0673545,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.70298,0.44,0.5,0,0,0,0,0,0.0277146,0,21.9801,-1,4.137,15,-999,999,18.1271,-1,3.90646,15,-999,999,19.1951,4138.4,9.43664e-09,0,-10.9791,NA,NA,1668.57,2499.58,NA,NA,NA,NA,NA,-18.7725,0,0,0.000918978,0,0,NA,NA,NA,NA,NA,NA,NA,"D4-E2-F0-G1-yellow-age",10,"D4","F0","G1",NA,"yellow-age",9.26786e-06,"#V3.24O",2.18333333333333,FALSE,"E2","D4-E2-F0-G1-yellow-age-10"
"191",223323000,0,580652000,0.189743598575395,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,22.6979,38355,25048,0,-44.6759,NA,NA,1629.32,11678,NA,NA,NA,NA,NA,44.1245,0,0,0,0,0,236608000,26.4795,637206000,0.228649761615553,0,NA,NA,0.08,15.6325,81.6507,0.0251677,0.109973,0.0759753,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.7054,0.44,0.5,0,0,0,0,0,0.0407693,0,22.1973,-1,4.22706,15,-999,999,18.3077,-1,4.06652,15,-999,999,22.6979,3991.49,8.80932e-09,0,-3.35294,NA,NA,1577.4,2438.43,NA,NA,NA,NA,NA,-20.9898,0,0,0.000871236,0,0,NA,NA,NA,NA,NA,NA,NA,"D4-E2-F0-G1-yellow-age",11,"D4","F0","G1",NA,"yellow-age",9.36923e-05,"#V3.24O",2.23333333333333,FALSE,"E2","D4-E2-F0-G1-yellow-age-11"
"192",223134000,0,580652000,0.232939867597115,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,28.2695,39543.6,25771.6,0,-41.8025,NA,NA,1661.48,12093.4,NA,NA,NA,NA,NA,58.566,0,0,0,0,0,255845000,27.9748,688162000,0.249576407880703,0,NA,NA,0.08,14.6666,81.0754,0.0261825,0.110478,0.0850585,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.76184,0.44,0.5,0,0,0,0,0,0.0451128,0,21.3023,-1,4.08149,15,-999,999,17.5192,-1,3.88891,15,-999,999,28.2695,3941.63,7.45707e-09,0,-15.9175,NA,NA,1626.84,2334.99,NA,NA,NA,NA,NA,-4.28847,0,0,0.00094015,0,0,NA,NA,NA,NA,NA,NA,NA,"D4-E2-F0-G1-yellow-age",12,"D4","F0","G1",NA,"yellow-age",2.9074e-05,"#V3.24O",2.2,FALSE,"E2","D4-E2-F0-G1-yellow-age-12"
"193",223241000,0,580652000,0.212788382714604,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,25.4094,38827.7,25509.4,0,-43.3705,NA,NA,1638.37,11676.8,NA,NA,NA,NA,NA,46.3292,0,0,0,0,0,263300000,30.0279,708384000,0.245979581695803,0,NA,NA,0.08,15.2666,80.8449,0.0252472,0.113568,0.0677687,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.86507,0.44,0.5,0,0,0,0,0,0.0575815,0,21.6913,-1,4.126,15,-999,999,18.4075,-1,3.95992,15,-999,999,25.4094,3844.51,6.50774e-09,0,-22.2703,NA,NA,1546.09,2322.73,NA,NA,NA,NA,NA,-2.03874,0,0,0.000909495,0,0,NA,NA,NA,NA,NA,NA,NA,"D4-E2-F0-G1-yellow-age",13,"D4","F0","G1",NA,"yellow-age",0.00138457,"#V3.24O",2.23333333333333,FALSE,"E2","D4-E2-F0-G1-yellow-age-13"
"194",222491000,0,580652000,0.220431514917713,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,26.455,38979.5,25631.7,0,-42.7062,NA,NA,1647.77,11704.9,NA,NA,NA,NA,NA,37.6939,0,0,0,0,0,270909000,30.5691,725517000,0.268159119634688,0,NA,NA,0.08,12.377,77.4202,0.0294635,0.100314,0.0744953,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.87882,0.44,0.5,0,0,0,0,0,-0.0269951,0,21.2463,-1,4.02843,15,-999,999,17.2581,-1,3.73148,15,-999,999,26.455,3950.38,5.70967e-09,0,-0.200181,NA,NA,1624.44,2344.15,NA,NA,NA,NA,NA,-18.0188,0,0,0.000985258,0,0,NA,NA,NA,NA,NA,NA,NA,"D4-E2-F0-G1-yellow-age",14,"D4","F0","G1",NA,"yellow-age",8.78878e-05,"#V3.24O",2.16666666666667,FALSE,"E2","D4-E2-F0-G1-yellow-age-14"
"195",1345900,409881,5007440,0.648475069097183,0,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,562714,8221.58,5.08822e-07,0,1.01599e-10,NA,NA,1767.9,6369.86,NA,NA,NA,NA,NA,83.574,0,0,0,0,0,1141910,347243,4246020,0.768642163720378,0,NA,NA,0.22,4.98262,55.0779,0.399388,0.100276,0.100193,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,14.8319,0.82,1.4,0,0,0,0,0,-0.000863485,0,4.33781,-1,1.1074,15,-999,999,3.7049,-1,1.05471,15,-999,999,562714,4984.03,3.99498e-12,0,-345.966,NA,NA,3972.57,1274.95,NA,NA,NA,NA,NA,82.4794,0,0,0.000896794,0,0,NA,NA,NA,NA,NA,NA,NA,"D1-E2-F0-G0-hake-age",7,"D1","F0","G0",NA,"hake-age",0.00798479,"#V3.24O",1.1,FALSE,"E2","D1-E2-F0-G0-hake-age-7"
"196",1345900,409881,5007440,0.421446887032096,0,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,373134,7836.8,2.67086e-07,0,1.88542e-10,NA,NA,1658.24,6110.82,NA,NA,NA,NA,NA,67.4888,0,0,0,0,0,1284640,391021,4777320,0.446289970108764,0,NA,NA,0.22,4.93826,54.9715,0.401193,0.100006,0.100431,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,14.9529,0.82,1.4,0,0,0,0,0,-0.0131768,0,4.33637,-1,1.11217,15,-999,999,3.69478,-1,1.04523,15,-999,999,373134,5109.24,2.83142e-12,0,-351.865,NA,NA,4064.03,1322.16,NA,NA,NA,NA,NA,74.9236,0,0,0.000900745,0,0,NA,NA,NA,NA,NA,NA,NA,"D1-E2-F0-G0-hake-age",8,"D1","F0","G0",NA,"hake-age",0.00368315,"#V3.24O",1.26666666666667,FALSE,"E2","D1-E2-F0-G0-hake-age-8"
"197",1345900,409881,5007440,0.379127857747671,0,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,342930,7943.97,5.28904e-07,0,1.6207e-10,NA,NA,1759.27,6112.05,NA,NA,NA,NA,NA,72.3999,0,0,0,0,0,599422,182751,2231790,0.848444522110055,0,NA,NA,0.22,4.99024,54.8959,0.401993,0.0979339,0.102056,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,14.1936,0.82,1.4,0,0,0,0,0,0.00409455,0,4.30054,-1,1.08444,15,-999,999,3.76266,-1,1.08859,15,-999,999,342930,5245.07,4.82965e-12,0,-328.642,NA,NA,3978.37,1405.58,NA,NA,NA,NA,NA,189.771,0,0,0.000888335,0,0,NA,NA,NA,NA,NA,NA,NA,"D1-E2-F0-G0-hake-age",9,"D1","F0","G0",NA,"hake-age",46476.3,"#V3.24O",1,FALSE,"E2","D1-E2-F0-G0-hake-age-9"
"198",1345900,409881,5007440,0.49020457559152,0,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,465527,7590.75,1.09265e-06,0,9.54059e-11,NA,NA,1679.21,5825.76,NA,NA,NA,NA,NA,85.5336,0,0,0,0,0,970088,295353,3606910,0.714600586097241,0,NA,NA,0.22,5.06557,54.9786,0.399112,0.0987021,0.10052,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,14.6737,0.82,1.4,0,0,0,0,0,-0.00369624,0,4.3632,-1,1.12363,15,-999,999,3.71686,-1,1.05296,15,-999,999,465527,4945.43,3.78222e-12,0,-355,NA,NA,3954.71,1270.77,NA,NA,NA,NA,NA,74.945,0,0,0.00088623,0,0,NA,NA,NA,NA,NA,NA,NA,"D1-E2-F0-G0-hake-age",10,"D1","F0","G0",NA,"hake-age",0.00178142,"#V3.24O",1.06666666666667,FALSE,"E2","D1-E2-F0-G0-hake-age-10"
"199",1345900,409881,5007440,0.432390602783059,0,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,386865,7707.01,6.13087e-07,0,1.50864e-10,NA,NA,1711.95,5927.17,NA,NA,NA,NA,NA,67.6383,0,0,0,0,0,1084900,330225,4035420,0.515155795431455,0,NA,NA,0.22,4.93715,55.0088,0.400626,0.101405,0.099385,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,14.7835,0.82,1.4,0,0,0,0,0,-0.000534663,0,4.32874,-1,1.10295,15,-999,999,3.74694,-1,1.08136,15,-999,999,386865,4955.49,4.17072e-12,0,-336.909,NA,NA,3959.76,1262.65,NA,NA,NA,NA,NA,69.985,0,0,0.00088017,0,0,NA,NA,NA,NA,NA,NA,NA,"D1-E2-F0-G0-hake-age",11,"D1","F0","G0",NA,"hake-age",0.014639,"#V3.24O",0.916666666666667,FALSE,"E2","D1-E2-F0-G0-hake-age-11"
"200",1345900,409881,5007440,0.709140798491844,0,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,642911,8051.4,4.41743e-07,0,1.3473e-10,NA,NA,1740.18,6235.63,NA,NA,NA,NA,NA,75.3363,0,0,0,0,0,1469050,448495,5467620,0.658028538925529,0,NA,NA,0.22,5.04108,54.9188,0.400924,0.0986715,0.100598,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,15.0903,0.82,1.4,0,0,0,0,0,-0.00139047,0,4.34708,-1,1.10977,15,-999,999,3.73568,-1,1.06872,15,-999,999,642911,4823.5,3.96218e-12,0,-347.893,NA,NA,3902.59,1182.92,NA,NA,NA,NA,NA,85.8873,0,0,0.000884166,0,0,NA,NA,NA,NA,NA,NA,NA,"D1-E2-F0-G0-hake-age",12,"D1","F0","G0",NA,"hake-age",0.000505028,"#V3.24O",1.05,FALSE,"E2","D1-E2-F0-G0-hake-age-12"
"201",1345900,409881,5007440,0.205811752112856,0,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,186153,7726.07,4.1704e-07,0,1.71609e-10,NA,NA,1748.94,5916.56,NA,NA,NA,NA,NA,60.3202,0,0,0,0,0,1567580,478064,5832710,0.183881934812463,0,NA,NA,0.22,5.0533,54.9898,0.399353,0.100263,0.0997837,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,15.1537,0.82,1.4,0,0,0,0,0,0.00581666,0,4.35265,-1,1.10931,15,-999,999,3.70885,-1,1.04467,15,-999,999,186153,4972.55,5.13884e-12,0,-341.318,NA,NA,3951.16,1289.15,NA,NA,NA,NA,NA,73.5582,0,0,0.000902226,0,0,NA,NA,NA,NA,NA,NA,NA,"D1-E2-F0-G0-hake-age",13,"D1","F0","G0",NA,"hake-age",0.011102,"#V3.24O",1.1,FALSE,"E2","D1-E2-F0-G0-hake-age-13"
"202",1345900,409881,5007440,0.437748630038503,0,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,379954,7467.63,4.3857e-07,0,2.11998e-10,NA,NA,1678.81,5736.79,NA,NA,NA,NA,NA,51.7778,0,0,0,0,0,1496630,455655,5569890,0.397521315501742,0,NA,NA,0.22,5.01271,55.0953,0.39913,0.102117,0.0995637,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,15.1027,0.82,1.4,0,0,0,0,0,0.000601196,0,4.31607,-1,1.08571,15,-999,999,3.69592,-1,1.04458,15,-999,999,379954,5111.89,4.02218e-12,0,-342.663,NA,NA,4123.41,1264.61,NA,NA,NA,NA,NA,66.5361,0,0,0.000919775,0,0,NA,NA,NA,NA,NA,NA,NA,"D1-E2-F0-G0-hake-age",14,"D1","F0","G0",NA,"hake-age",0.000665927,"#V3.24O",0.983333333333333,FALSE,"E2","D1-E2-F0-G0-hake-age-14"
"203",1345900,409881,5007440,0.648475069097183,0,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,562714,8221.58,5.08822e-07,0,1.01599e-10,NA,NA,1767.9,6369.86,NA,NA,NA,NA,NA,83.574,0,0,0,0,0,1139110,346251,4233310,0.779146814195039,0,NA,NA,0.22,5.03106,55.0858,0.397945,0.100326,0.0998341,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,14.8305,0.82,1.4,0,0,0,0,0,-0.00779676,0,4.3669,-1,1.1242,15,-999,999,3.6899,-1,1.04469,15,-999,999,562714,4800.72,3.62551e-12,0,-344.598,NA,NA,3900.65,1161.8,NA,NA,NA,NA,NA,82.8728,0,0,0.000892585,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-E2-F0-G0-hake-age",7,"D2","F0","G0",NA,"hake-age",0.00093091,"#V3.24O",1.06666666666667,FALSE,"E2","D2-E2-F0-G0-hake-age-7"
"204",1345900,409881,5007440,0.421446887032096,0,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,373134,7836.8,2.67086e-07,0,1.88542e-10,NA,NA,1658.24,6110.82,NA,NA,NA,NA,NA,67.4888,0,0,0,0,0,1277210,389870,4754950,0.442726001324935,0,NA,NA,0.22,4.90755,54.8385,0.403423,0.0973886,0.101572,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,14.9518,0.82,1.4,0,0,0,0,0,-0.00330948,0,4.3147,-1,1.09478,15,-999,999,3.7245,-1,1.07252,15,-999,999,373134,4785.54,3.23882e-12,0,-350.682,NA,NA,3831.18,1232.45,NA,NA,NA,NA,NA,72.5901,0,0,0.000892842,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-E2-F0-G0-hake-age",8,"D2","F0","G0",NA,"hake-age",0.00201158,"#V3.24O",0.966666666666667,FALSE,"E2","D2-E2-F0-G0-hake-age-8"
"205",1345900,409881,5007440,0.379127857747671,0,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,342930,7943.97,5.28904e-07,0,1.6207e-10,NA,NA,1759.27,6112.05,NA,NA,NA,NA,NA,72.3999,0,0,0,0,0,1212600,368789,4511500,0.429300676050094,0,NA,NA,0.22,4.99624,55.0205,0.400013,0.10282,0.0977867,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,14.8955,0.82,1.4,0,0,0,0,0,-0.00748891,0,4.30892,-1,1.09217,15,-999,999,3.72797,-1,1.07678,15,-999,999,342930,4737.16,4.07863e-12,0,-341.033,NA,NA,3834.99,1168.76,NA,NA,NA,NA,NA,74.4298,0,0,0.000891749,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-E2-F0-G0-hake-age",9,"D2","F0","G0",NA,"hake-age",0.00123263,"#V3.24O",1.05,FALSE,"E2","D2-E2-F0-G0-hake-age-9"
"206",1345900,409881,5007440,0.49020457559152,0,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,465527,7590.75,1.09265e-06,0,9.54059e-11,NA,NA,1679.21,5825.76,NA,NA,NA,NA,NA,85.5336,0,0,0,0,0,958296,291546,3568290,0.709140792928826,0,NA,NA,0.22,5.00604,55.1437,0.399038,0.0998278,0.0996369,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,14.6552,0.82,1.4,0,0,0,0,0,0.00472163,0,4.2788,-1,1.05762,15,-999,999,3.73045,-1,1.06359,15,-999,999,465527,4737.55,4.41905e-12,0,-357.096,NA,NA,3863.11,1158.09,NA,NA,NA,NA,NA,73.4432,0,0,0.000926117,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-E2-F0-G0-hake-age",10,"D2","F0","G0",NA,"hake-age",0.00153284,"#V3.24O",1.15,FALSE,"E2","D2-E2-F0-G0-hake-age-10"
"207",1345900,409881,5007440,0.432390602783059,0,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,386865,7707.01,6.13087e-07,0,1.50864e-10,NA,NA,1711.95,5927.17,NA,NA,NA,NA,NA,67.6383,0,0,0,0,0,1121330,341341,4173780,0.497021884239227,0,NA,NA,0.22,5.06939,55.0504,0.399096,0.100505,0.0993745,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,14.8163,0.82,1.4,0,0,0,0,0,-0.00395959,0,4.30789,-1,1.08306,15,-999,999,3.72103,-1,1.05575,15,-999,999,386865,4835.61,4.04102e-12,0,-337.583,NA,NA,3877.83,1225.95,NA,NA,NA,NA,NA,69.4146,0,0,0.000913045,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-E2-F0-G0-hake-age",11,"D2","F0","G0",NA,"hake-age",0.030848,"#V3.24O",1.06666666666667,FALSE,"E2","D2-E2-F0-G0-hake-age-11"
"208",1345900,409881,5007440,0.709140798491844,0,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,642911,8051.4,4.41743e-07,0,1.3473e-10,NA,NA,1740.18,6235.63,NA,NA,NA,NA,NA,75.3363,0,0,0,0,0,1527750,464035,5677670,0.635132017183105,0,NA,NA,0.22,4.96952,55.0984,0.39859,0.102033,0.0995942,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,15.1229,0.82,1.4,0,0,0,0,0,-5.49714e-05,0,4.34994,-1,1.11662,15,-999,999,3.74023,-1,1.07761,15,-999,999,642911,4777.21,4.13788e-12,0,-351.722,NA,NA,3883.08,1162.51,NA,NA,NA,NA,NA,83.3497,0,0,0.000873207,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-E2-F0-G0-hake-age",12,"D2","F0","G0",NA,"hake-age",3.51299e-05,"#V3.24O",1.11666666666667,FALSE,"E2","D2-E2-F0-G0-hake-age-12"
"209",1345900,409881,5007440,0.205811752112856,0,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,186153,7726.07,4.1704e-07,0,1.71609e-10,NA,NA,1748.94,5916.56,NA,NA,NA,NA,NA,60.3202,0,0,0,0,0,1537290,467556,5716780,0.184729865413747,0,NA,NA,0.22,4.98039,55.0586,0.399988,0.103043,0.098555,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,15.1301,0.82,1.4,0,0,0,0,0,0.0115186,0,4.33254,-1,1.10859,15,-999,999,3.73414,-1,1.07462,15,-999,999,186153,4705.01,5.37315e-12,0,-340.35,NA,NA,3776.18,1194.55,NA,NA,NA,NA,NA,74.6245,0,0,0.000881245,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",0.0965889,"#V3.24O",1.06666666666667,FALSE,"E2","D2-E2-F0-G0-hake-age-13"
