"","SSB_MSY_om","TotYield_MSY_om","SSB_Unfished_om","depletion_om","params_on_bound_om","NatM_p_1_Fem_GP_1_om","L_at_Amin_Fem_GP_1_om","L_at_Amax_Fem_GP_1_om","VonBert_K_Fem_GP_1_om","CV_young_Fem_GP_1_om","CV_old_Fem_GP_1_om","Wtlen_1_Fem_om","Wtlen_2_Fem_om","Mat50._Fem_om","Mat_slope_Fem_om","Eggs.kg_inter_Fem_om","Eggs.kg_slope_wt_Fem_om","RecrDist_GP_1_om","RecrDist_Area_1_om","RecrDist_Seas_1_om","CohortGrowDev_om","L_at_Amax_Fem_GP_1_ENV_add_om","SR_LN_R0_om","SR_BH_steep_om","SR_sigmaR_om","SR_envlink_om","SR_R1_offset_om","SR_autocorr_om","InitF_1Fishery_om","LnQ_base_1_Fishery_om","LnQ_base_2_Survey_om","LnQ_base_3_CPUE_om","AgeSel_1P_1_Fishery_om","AgeSel_1P_2_Fishery_om","AgeSel_1P_3_Fishery_om","AgeSel_1P_4_Fishery_om","AgeSel_1P_5_Fishery_om","AgeSel_1P_6_Fishery_om","AgeSel_2P_1_Survey_om","AgeSel_2P_2_Survey_om","AgeSel_2P_3_Survey_om","AgeSel_2P_4_Survey_om","AgeSel_2P_5_Survey_om","AgeSel_2P_6_Survey_om","Catch_endyear_om","NLL_TOTAL_om","NLL_Catch_om","NLL_Equil_catch_om","NLL_Survey_om","NLL_Discard_om","NLL_Mean_body_wt_om","NLL_Length_comp_om","NLL_Age_comp_om","NLL_Size_at_age_om","NLL_SizeFreq_om","NLL_Morphcomp_om","NLL_Tag_comp_om","NLL_Tag_negbin_om","NLL_Recruitment_om","NLL_Forecast_Recruitment_om","NLL_Parm_priors_om","NLL_Parm_softbounds_om","NLL_Parm_devs_om","NLL_Crash_Pen_om","SSB_MSY_em","TotYield_MSY_em","SSB_Unfished_em","depletion_em","params_on_bound_em","params_stuck_low_em","params_stuck_high_em","NatM_p_1_Fem_GP_1_em","L_at_Amin_Fem_GP_1_em","L_at_Amax_Fem_GP_1_em","VonBert_K_Fem_GP_1_em","CV_young_Fem_GP_1_em","CV_old_Fem_GP_1_em","Wtlen_1_Fem_em","Wtlen_2_Fem_em","Mat50._Fem_em","Mat_slope_Fem_em","Eggs.kg_inter_Fem_em","Eggs.kg_slope_wt_Fem_em","RecrDist_GP_1_em","RecrDist_Area_1_em","RecrDist_Seas_1_em","CohortGrowDev_em","SR_LN_R0_em","SR_BH_steep_em","SR_sigmaR_em","SR_envlink_em","SR_R1_offset_em","SR_autocorr_em","InitF_1Fishery_em","LnQ_base_1_Fishery_em","LnQ_base_2_Survey_em","LnQ_base_3_CPUE_em","AgeSel_1P_1_Fishery_em","AgeSel_1P_2_Fishery_em","AgeSel_1P_3_Fishery_em","AgeSel_1P_4_Fishery_em","AgeSel_1P_5_Fishery_em","AgeSel_1P_6_Fishery_em","AgeSel_2P_1_Survey_em","AgeSel_2P_2_Survey_em","AgeSel_2P_3_Survey_em","AgeSel_2P_4_Survey_em","AgeSel_2P_5_Survey_em","AgeSel_2P_6_Survey_em","Catch_endyear_em","NLL_TOTAL_em","NLL_Catch_em","NLL_Equil_catch_em","NLL_Survey_em","NLL_Discard_em","NLL_Mean_body_wt_em","NLL_Length_comp_em","NLL_Age_comp_em","NLL_Size_at_age_em","NLL_SizeFreq_em","NLL_Morphcomp_em","NLL_Tag_comp_em","NLL_Tag_negbin_em","NLL_Recruitment_em","NLL_Forecast_Recruitment_em","NLL_Parm_priors_em","NLL_Parm_softbounds_em","NLL_Parm_devs_em","NLL_Crash_Pen_em","bias1","bias2","bias3","bias4","bias5","bias.converged","bias.tried","scenario","replicate","D","F","G","X","species","max_grad","version","RunTime","hessian","ID"
"23",1207130,373568,5007440,0.700317926924736,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,653488,270490,101156,0,26.8336,NA,NA,NA,6155.53,163076,NA,NA,NA,NA,74.9691,0,0,0,0,0,1084310,338706,4617040,0.789204771888483,0,NA,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,14.9188,0.82,1.4,0,0,0,0,0,-0.00740044,0,4.31084,-1,1.0835,15,-999,999,3.69466,-1,1.05216,15,-999,999,653488,9441180,4.26542e-12,0,9439850,NA,NA,NA,1248.67,NA,NA,NA,NA,NA,75.0586,0,0,0.000916049,0,0,NA,NA,NA,NA,NA,NA,NA,"D1-F0-G1-X1-hake-age",5,"D1","F0","G1","X1","hake-age",0.00338541,"#V3.24O",1,FALSE,"D1-F0-G1-X1-hake-age-5"
"24",1207130,373568,5007440,0.131291238636908,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,123369,265956,97364.4,0,25.5608,NA,NA,NA,5571.94,162933,NA,NA,NA,NA,60.9233,0,0,0,0,0,1310750,394375,5448660,0.11985974533188,0,NA,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,15.0844,0.82,1.4,0,0,0,0,0,-0.00833622,0,4.26905,-1,1.04706,15,-999,999,3.7004,-1,1.05344,15,-999,999,123369,9317030,3.53074e-12,0,9315760,NA,NA,NA,1203.53,NA,NA,NA,NA,NA,66.6158,0,0,0.000942209,0,0,NA,NA,NA,NA,NA,NA,NA,"D1-F0-G1-X1-hake-age",6,"D1","F0","G1","X1","hake-age",0.0209869,"#V3.24O",0.833333333333333,FALSE,"D1-F0-G1-X1-hake-age-6"
"25",215129000,32.052,580652000,0.323360635974732,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,33.2495,329061,1.43431e-07,0,-178.211,NA,NA,NA,11547.5,317628,NA,NA,NA,NA,63.206,0,0,0,0,0,204744000,29.2803,553032000,0.361049631847705,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.55126,0.44,0.5,0,0,0,0,0,0.00763078,0,21.3557,-1,4.09418,15,-999,999,18.1592,-1,4.05477,15,-999,999,33.2495,5239170,5.96137e-09,0,5234550,NA,NA,NA,4620.65,NA,NA,NA,NA,NA,-8.9916,0,0,0.000900125,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",1,"D2","F0","G0","X2","yellow-age",0.21931,"#V3.24O",3.41666666666667,FALSE,"D2-F0-G0-X2-yellow-age-1"
"26",215129000,32.052,580652000,0.33927205968463,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,35.1278,329018,1.1899e-07,0,-178.211,NA,NA,NA,11509.2,317632,NA,NA,NA,NA,54.9667,0,0,0,0,0,222250000,31.5841,600188000,0.340749898365179,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.63309,0.44,0.5,0,0,0,0,0,0.00562658,0,21.3795,-1,4.0995,15,-999,999,18.1043,-1,4.0477,15,-999,999,35.1278,5300910,4.90327e-09,0,5296300,NA,NA,NA,4622.44,NA,NA,NA,NA,NA,-12.35,0,0,0.000900748,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",2,"D2","F0","G0","X2","yellow-age",0.0848684,"#V3.24O",3.55,FALSE,"D2-F0-G0-X2-yellow-age-2"
"27",215129000,32.052,580652000,0.330847047801437,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,33.8824,329215,9.43225e-08,0,-178.211,NA,NA,NA,11679,317657,NA,NA,NA,NA,57.1369,0,0,0,0,0,221516000,31.4834,599914000,0.332392642945489,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.63264,0.44,0.5,0,0,0,0,0,0.022759,0,21.2391,-1,4.09113,15,-999,999,18.596,-1,4.12095,15,-999,999,33.8824,5324700,4.45617e-09,0,5320090,NA,NA,NA,4620.7,NA,NA,NA,NA,NA,-10.4222,0,0,0.000886736,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",3,"D2","F0","G0","X2","yellow-age",2.9158e-06,"#V3.24O",3.43333333333333,FALSE,"D2-F0-G0-X2-yellow-age-3"
"28",215129000,32.052,580652000,0.361748517184131,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,37.2381,329217,1.14138e-07,0,-178.211,NA,NA,NA,11709.7,317632,NA,NA,NA,NA,53.3458,0,0,0,0,0,225423000,32.1678,609327000,0.375254994444691,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.6482,0.44,0.5,0,0,0,0,0,-0.0249596,0,21.1366,-1,4.06738,15,-999,999,18.3227,-1,4.07851,15,-999,999,37.2381,5323400,4.17201e-09,0,5318790,NA,NA,NA,4630.9,NA,NA,NA,NA,NA,-15.886,0,0,0.000900725,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",4,"D2","F0","G0","X2","yellow-age",0.000125747,"#V3.24O",3.51666666666667,FALSE,"D2-F0-G0-X2-yellow-age-4"
"29",215129000,32.052,580652000,0.329329787893609,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,33.9855,328919,1.15953e-07,0,-178.211,NA,NA,NA,11412.4,317632,NA,NA,NA,NA,53.4033,0,0,0,0,0,219331000,31.4591,593010000,0.334596381174011,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.62106,0.44,0.5,0,0,0,0,0,0.0066268,0,21.2026,-1,4.07734,15,-999,999,18.3486,-1,4.08989,15,-999,999,33.9855,5299410,4.80491e-09,0,5294700,NA,NA,NA,4732.02,NA,NA,NA,NA,NA,-16.2404,0,0,0.000896298,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",5,"D2","F0","G0","X2","yellow-age",0.373725,"#V3.24O",3.43333333333333,FALSE,"D2-F0-G0-X2-yellow-age-5"
"30",215129000,32.052,580652000,0.356816130832237,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,36.8103,328968,9.35868e-08,0,-178.211,NA,NA,NA,11488.6,317614,NA,NA,NA,NA,43.6296,0,0,0,0,0,228566000,32.8267,614313000,0.356928796883673,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.65635,0.44,0.5,0,0,0,0,0,-0.0128436,0,21.2644,-1,4.10652,15,-999,999,18.346,-1,4.09385,15,-999,999,36.8103,5313050,4.22364e-09,0,5308420,NA,NA,NA,4645.88,NA,NA,NA,NA,NA,-22.975,0,0,0.000889933,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",6,"D2","F0","G0","X2","yellow-age",4.0317e-05,"#V3.24O",3.35,FALSE,"D2-F0-G0-X2-yellow-age-6"
"31",222859000,0,580652000,0.180953479881237,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,21.5396,353957,24763.3,0,-76.1444,NA,NA,NA,11804.1,317403,NA,NA,NA,NA,63.206,0,0,0,0,0,213729000,0,556863000,0.194981530466201,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.55817,0.44,0.5,0,0,0,0,0,0.0399194,0,21.4072,-1,4.10588,15,-999,999,18.5618,-1,4.1116,15,-999,999,21.5396,5221410,8.85596e-09,0,5216850,NA,NA,NA,4576.06,NA,NA,NA,NA,NA,-7.81414,0,0,0.000885099,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G1-X2-yellow-age",1,"D2","F0","G1","X2","yellow-age",0.00726892,"#V3.24O",3.43333333333333,FALSE,"D2-F0-G1-X2-yellow-age-1"
"32",223626000,0,580652000,0.188739554845243,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,22.5137,354448,25364.4,0,-73.7221,NA,NA,NA,11695.6,317406,NA,NA,NA,NA,54.9667,0,0,0,0,0,230530000,0,598576000,0.190119550399615,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.6304,0.44,0.5,0,0,0,0,0,0.0129108,0,21.1689,-1,4.07152,15,-999,999,18.3186,-1,4.07785,15,-999,999,22.5137,5281230,7.64931e-09,0,5276620,NA,NA,NA,4617.63,NA,NA,NA,NA,NA,-11.2835,0,0,0.000899931,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G1-X2-yellow-age",2,"D2","F0","G1","X2","yellow-age",1.37879e-06,"#V3.24O",3.41666666666667,FALSE,"D2-F0-G1-X2-yellow-age-2"
"33",222900000,0,580652000,0.184718213318821,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,21.8839,354479,25181.3,0,-74.9883,NA,NA,NA,11884.2,317431,NA,NA,NA,NA,57.1369,0,0,0,0,0,223179000,0,581378000,0.189429252568897,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.60125,0.44,0.5,0,0,0,0,0,0.0395987,0,21.1656,-1,4.07576,15,-999,999,18.3182,-1,4.06091,15,-999,999,21.8839,5305050,7.42592e-09,0,5300440,NA,NA,NA,4621.53,NA,NA,NA,NA,NA,-11.7332,0,0,0.000902297,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G1-X2-yellow-age",3,"D2","F0","G1","X2","yellow-age",2.4499e-06,"#V3.24O",3.56666666666667,FALSE,"D2-F0-G1-X2-yellow-age-3"
"34",223051000,0,580652000,0.201278907159538,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,23.9672,354643,25325.8,0,-74.0803,NA,NA,NA,11930.9,317407,NA,NA,NA,NA,53.3458,0,0,0,0,0,233470000,0,607775000,0.208282670396117,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.64565,0.44,0.5,0,0,0,0,0,-0.0184152,0,21.3313,-1,4.09643,15,-999,999,18.3616,-1,4.08201,15,-999,999,23.9672,5302450,6.4464e-09,0,5297830,NA,NA,NA,4634.56,NA,NA,NA,NA,NA,-16.792,0,0,0.000893539,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G1-X2-yellow-age",4,"D2","F0","G1","X2","yellow-age",0.456972,"#V3.24O",3.36666666666667,FALSE,"D2-F0-G1-X2-yellow-age-4"
"35",223097000,0,580652000,0.184597659183125,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,21.981,353810,24774.9,0,-76.4354,NA,NA,NA,11651.8,317407,NA,NA,NA,NA,53.4033,0,0,0,0,0,230837000,0,600798000,0.189000296272624,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.63411,0.44,0.5,0,0,0,0,0,-0.00883531,0,21.173,-1,4.07152,15,-999,999,18.3005,-1,4.09359,15,-999,999,21.981,5281530,7.22905e-09,0,5276860,NA,NA,NA,4683.22,NA,NA,NA,NA,NA,-15.2937,0,0,0.000897127,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G1-X2-yellow-age",5,"D2","F0","G1","X2","yellow-age",2.90922e-06,"#V3.24O",3.43333333333333,FALSE,"D2-F0-G1-X2-yellow-age-5"
"36",223146000,0,580652000,0.198941879128979,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,23.7019,354341,25272.2,0,-74.2006,NA,NA,NA,11710.2,317388,NA,NA,NA,NA,43.6296,0,0,0,0,0,241404000,0,628161000,0.199143213284492,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.67864,0.44,0.5,0,0,0,0,0,-0.0355629,0,21.1191,-1,4.08394,15,-999,999,18.3834,-1,4.11773,15,-999,999,23.7019,5293640,6.22282e-09,0,5289090,NA,NA,NA,4569.93,NA,NA,NA,NA,NA,-21.4608,0,0,0.000890273,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G1-X2-yellow-age",6,"D2","F0","G1","X2","yellow-age",0.33976,"#V3.24O",3.41666666666667,FALSE,"D2-F0-G1-X2-yellow-age-6"
"37",1345900,409881,5007440,0.14606825044334,0,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,133548,153618,3.90644e-07,0,1.49764e-10,NA,NA,NA,6079.37,147445,NA,NA,NA,NA,93.0723,0,0,0,0,0,875741,258619,3227530,0.225708823775457,0,NA,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,14.5608,0.82,1.4,0,0,0,0,0,0.0115122,0,4.36629,-1,1.12208,15,-999,999,3.70137,-1,1.04606,15,-999,999,133548,9391160,4.93226e-12,0,9389910,NA,NA,NA,1167.71,NA,NA,NA,NA,NA,87.3313,0,0,0.000892632,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-hake-age",1,"D2","F0","G0","X2","hake-age",1196.78,"#V3.24O",1.13333333333333,FALSE,"D2-F0-G0-X2-hake-age-1"
"38",1345900,409881,5007440,0.275166552170371,0,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,233695,153473,6.1431e-07,0,1.97292e-10,NA,NA,NA,5886.36,147509,NA,NA,NA,NA,77.0287,0,0,0,0,0,1241460,362408,4603470,0.3068576530313,0,NA,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,14.9159,0.82,1.4,0,0,0,0,0,-0.0155419,0,4.37283,-1,1.10444,15,-999,999,3.71814,-1,1.06841,15,-999,999,233695,9458770,3.7141e-12,0,9457480,NA,NA,NA,1204.07,NA,NA,NA,NA,NA,77.6217,0,0,0.000887918,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-hake-age",2,"D2","F0","G0","X2","hake-age",0.0337988,"#V3.24O",0.833333333333333,FALSE,"D2-F0-G0-X2-hake-age-2"
"39",1345900,409881,5007440,0.152746712891218,0,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,139315,153829,7.89645e-07,0,1.09678e-10,NA,NA,NA,6013.49,147735,NA,NA,NA,NA,80.0354,0,0,0,0,0,3546530,1046440,13076800,0.0469777774379053,0,NA,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,15.9599,0.82,1.4,0,0,0,0,0,1.48633,0,4.32994,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,139315,9469070,0.000378951,0,9429170,NA,NA,NA,39865.4,NA,NA,NA,NA,NA,38.2382,0,0,0.000897786,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-hake-age",3,"D2","F0","G0","X2","hake-age",6494710000,"#V3.24O",0.266666666666667,FALSE,"D2-F0-G0-X2-hake-age-3"
"40",1345900,409881,5007440,0.129570598948764,0,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,136310,153110,7.54748e-07,0,1.8545e-10,NA,NA,NA,5681.28,147353,NA,NA,NA,NA,75.6709,0,0,0,0,0,1301680,397609,4914200,0.139748483985186,0,NA,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,14.9812,0.82,1.4,0,0,0,0,0,-0.0102557,0,4.35243,-1,1.11715,15,-999,999,3.73315,-1,1.07049,15,-999,999,136310,9380980,3.88387e-12,0,9379720,NA,NA,NA,1189.71,NA,NA,NA,NA,NA,71.8158,0,0,0.000877924,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-hake-age",4,"D2","F0","G0","X2","hake-age",0.0797901,"#V3.24O",0.683333333333333,FALSE,"D2-F0-G0-X2-hake-age-4"
"41",1345900,409881,5007440,0.895255859281389,0,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,809249,153707,5.60643e-07,0,1.49402e-10,NA,NA,NA,6207.15,147425,NA,NA,NA,NA,74.9691,0,0,0,0,0,1317630,385683,4901460,0.969343828165485,0,NA,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,14.9786,0.82,1.4,0,0,0,0,0,-0.0304427,0,4.35841,-1,1.1332,15,-999,999,3.67916,-1,1.03021,15,-999,999,809249,9620710,2.94243e-12,0,9619400,NA,NA,NA,1229.14,NA,NA,NA,NA,NA,72.1301,0,0,0.000897804,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-hake-age",5,"D2","F0","G0","X2","hake-age",0.0116722,"#V3.24O",0.7,FALSE,"D2-F0-G0-X2-hake-age-5"
"42",1345900,409881,5007440,0.175377238668861,0,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,159365,152980,3.82774e-07,0,2.24212e-10,NA,NA,NA,5626.39,147292,NA,NA,NA,NA,60.9233,0,0,0,0,0,1488790,445050,5518680,0.155969724644299,0,NA,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,15.0972,0.82,1.4,0,0,0,0,0,0.00887076,0,4.33429,-1,1.10479,15,-999,999,3.76024,-1,1.08248,15,-999,999,159365,9484270,4.05558e-12,0,9482990,NA,NA,NA,1217.05,NA,NA,NA,NA,NA,65.6126,0,0,0.000877681,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-hake-age",6,"D2","F0","G0","X2","hake-age",0.0125913,"#V3.24O",1.3,FALSE,"D2-F0-G0-X2-hake-age-6"
"43",1207130,373568,5007440,0.105489032319908,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,99775.4,266256,96970.1,0,25.2786,NA,NA,NA,6021.6,163145,NA,NA,NA,NA,93.0723,0,0,0,0,0,1644300,493672,6805350,0.0325729022019441,0,NA,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,15.3068,0.82,1.4,0,0,0,0,0,1.9142,0,4.32852,-1,1.10058,15,-999,999,3.72087,-1,1.05976,15,-999,999,99775.4,9283280,0.061258,0,9252600,NA,NA,NA,30643.2,NA,NA,NA,NA,NA,42.4737,0,0,0.000897574,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G1-X2-hake-age",1,"D2","F0","G1","X2","hake-age",23470300,"#V3.24O",0.216666666666667,FALSE,"D2-F0-G1-X2-hake-age-1"
"44",1207130,373568,5007440,0.198885458437844,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,173837,268314,99290.6,0,26.1828,NA,NA,NA,5820.21,163099,NA,NA,NA,NA,77.0287,0,0,0,0,0,1036310,316191,4379470,0.231747220554085,0,NA,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,14.866,0.82,1.4,0,0,0,0,0,0.00663211,0,4.33579,-1,1.09535,15,-999,999,3.74748,-1,1.08801,15,-999,999,173837,9286960,4.58171e-12,0,9285660,NA,NA,NA,1215.17,NA,NA,NA,NA,NA,81.0233,0,0,0.000880612,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G1-X2-hake-age",2,"D2","F0","G1","X2","hake-age",872.317,"#V3.24O",2.06666666666667,FALSE,"D2-F0-G1-X2-hake-age-2"
