"SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","F","D","E","R","X","species","year"
2016690000,126105000,0.07,2215450000,125537000,0.0708042,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",76
2078870000,82879700,0.07,2298640000,96549500,0.0716563,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",77
2138840000,62875400,0.07,2382910000,59374500,0.0711808,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",78
2176580000,99124200,0.07,2419270000,96656900,0.0709693,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",79
2166050000,83131000,0.07,2418440000,87921900,0.0716657,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",80
2119440000,50795200,0.07,2350740000,61003700,0.071369,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",81
2063260000,99338800,0.07,2274680000,95795300,0.0706557,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",82
1987030000,109048000,0.07,2162130000,121334000,0.070579,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",83
1899310000,190708000,0.07,2103940000,201196000,0.0702374,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",84
1837050000,134837000,0.07,1954720000,145094000,0.0705242,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",85
1825420000,81576600,0.07,2063620000,91478400,0.0699419,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",86
1881470000,156904000,0.07,2158160000,160992000,0.0692444,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",87
1939790000,96002400,0.07,2224040000,99303800,0.0687236,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",88
1988740000,147799000,0.07,2321490000,139080000,0.0688788,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",89
2046340000,131608000,0.07,2384170000,143817000,0.0688187,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",90
2086780000,79738200,0.07,2403920000,90590900,0.0685699,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",91
2137100000,217602000,0.07,2444620000,233354000,0.069026,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",92
2168230000,131735000,0.07,2491330000,121969000,0.0690168,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",93
2196590000,125560000,0.07,2483670000,146766000,0.0697473,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",94
2270680000,74081500,0.07,2617940000,71113700,0.0690318,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",95
2327430000,61656700,0.07,2665600000,69238800,0.0688921,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",96
2353720000,103922000,0.07,2713090000,108864000,0.0682412,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",97
2322080000,95426800,0.07,2649170000,88724700,0.0686213,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",98
2253440000,151854000,0.07,2561450000,112577000,0.068393,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",99
