"","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","F","D","E","R","X","species","year","ID"
"150",2487930000,77484000,0.07,2852970000,75655900,0.0692596,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",50,"F0-D0-E0-R0-X0-cow-2"
"151",2458800000,143999000,0.07,2796220000,144736000,0.0690004,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",51,"F0-D0-E0-R0-X0-cow-2"
"152",2377750000,110406000,0.07,2682130000,115553000,0.069015,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",52,"F0-D0-E0-R0-X0-cow-2"
"153",2290010000,76033300,0.07,2564850000,77488100,0.0693237,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",53,"F0-D0-E0-R0-X0-cow-2"
"154",2230100000,101788000,0.07,2513870000,103762000,0.0691779,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",54,"F0-D0-E0-R0-X0-cow-2"
"155",2170180000,101377000,0.07,2435430000,100576000,0.0693311,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",55,"F0-D0-E0-R0-X0-cow-2"
"156",2105050000,57373100,0.07,2351280000,60663400,0.0698184,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",56,"F0-D0-E0-R0-X0-cow-2"
"157",2051300000,114035000,0.07,2299400000,115665000,0.0700639,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",57,"F0-D0-E0-R0-X0-cow-2"
"158",1994220000,203794000,0.07,2213140000,211467000,0.0700881,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",58,"F0-D0-E0-R0-X0-cow-2"
"159",1930130000,111691000,0.07,2140080000,112345000,0.0699533,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",59,"F0-D0-E0-R0-X0-cow-2"
"160",1919210000,73076000,0.07,2155020000,74074400,0.0703243,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",60,"F0-D0-E0-R0-X0-cow-2"
"161",1969320000,62387300,0.07,2235300000,65790000,0.0703167,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",61,"F0-D0-E0-R0-X0-cow-2"
"162",2003610000,65502100,0.07,2265640000,68523100,0.0706534,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",62,"F0-D0-E0-R0-X0-cow-2"
"163",2000590000,144303000,0.07,2234100000,147136000,0.0705108,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",63,"F0-D0-E0-R0-X0-cow-2"
"164",1959770000,63803600,0.07,2165160000,70128300,0.0703092,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",64,"F0-D0-E0-R0-X0-cow-2"
"165",1914740000,185107000,0.07,2119190000,195323000,0.0703489,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",65,"F0-D0-E0-R0-X0-cow-2"
"166",1889380000,100602000,0.07,2110730000,104862000,0.0705301,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",66,"F0-D0-E0-R0-X0-cow-2"
"167",1874020000,105960000,0.07,2114140000,105627000,0.0702409,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",67,"F0-D0-E0-R0-X0-cow-2"
"168",1910480000,31663000,0.07,2164210000,32737000,0.0698271,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",68,"F0-D0-E0-R0-X0-cow-2"
"169",1938280000,143307000,0.07,2204070000,150005000,0.0700394,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",69,"F0-D0-E0-R0-X0-cow-2"
"170",1941120000,142376000,0.07,2189240000,142674000,0.0700783,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",70,"F0-D0-E0-R0-X0-cow-2"
"171",1913360000,67724300,0.07,2159850000,73767000,0.0697884,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",71,"F0-D0-E0-R0-X0-cow-2"
"172",1922460000,122488000,0.07,2185820000,124232000,0.0696038,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",72,"F0-D0-E0-R0-X0-cow-2"
"173",1936610000,166590000,0.07,2185830000,168147000,0.0699605,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",73,"F0-D0-E0-R0-X0-cow-2"
"174",1933460000,134168000,0.07,2180470000,133046000,0.0699493,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",74,"F0-D0-E0-R0-X0-cow-2"
"175",1.959e+09,132031000,0.07,2234480000,136488000,0.0701164,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",75,"F0-D0-E0-R0-X0-cow-2"
"176",2016690000,126105000,0.07,2289130000,128597000,0.0700915,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",76,"F0-D0-E0-R0-X0-cow-2"
"177",2078870000,82879700,0.07,2359170000,89399000,0.0705177,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",77,"F0-D0-E0-R0-X0-cow-2"
"178",2138840000,62875400,0.07,2418430000,64706700,0.070538,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",78,"F0-D0-E0-R0-X0-cow-2"
"179",2176580000,99124200,0.07,2448860000,99788400,0.0708251,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",79,"F0-D0-E0-R0-X0-cow-2"
"180",2166050000,83131000,0.07,2420880000,87514000,0.0706371,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",80,"F0-D0-E0-R0-X0-cow-2"
"181",2119440000,50795200,0.07,2349370000,54179000,0.0705042,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",81,"F0-D0-E0-R0-X0-cow-2"
"182",2063260000,99338800,0.07,2281500000,100382000,0.0706636,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",82,"F0-D0-E0-R0-X0-cow-2"
"183",1987030000,109048000,0.07,2181380000,121663000,0.0705323,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",83,"F0-D0-E0-R0-X0-cow-2"
"184",1899310000,190708000,0.07,2099100000,199912000,0.0705038,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",84,"F0-D0-E0-R0-X0-cow-2"
"185",1837050000,134837000,0.07,2037290000,147641000,0.0702387,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",85,"F0-D0-E0-R0-X0-cow-2"
"186",1825420000,81576600,0.07,2057410000,82196900,0.0698804,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",86,"F0-D0-E0-R0-X0-cow-2"
"187",1881470000,156904000,0.07,2166640000,170678000,0.0697978,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",87,"F0-D0-E0-R0-X0-cow-2"
"188",1939790000,96002400,0.07,2239760000,101478000,0.0692286,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",88,"F0-D0-E0-R0-X0-cow-2"
"189",1988740000,147799000,0.07,2313370000,148414000,0.0688485,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",89,"F0-D0-E0-R0-X0-cow-2"
"190",2046340000,131608000,0.07,2376260000,142039000,0.0685146,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",90,"F0-D0-E0-R0-X0-cow-2"
"191",2086780000,79738200,0.07,2435050000,81435800,0.0684299,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",91,"F0-D0-E0-R0-X0-cow-2"
"192",2137100000,217602000,0.07,2494680000,226328000,0.0682227,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",92,"F0-D0-E0-R0-X0-cow-2"
"193",2168230000,131735000,0.07,2527580000,146592000,0.0680494,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",93,"F0-D0-E0-R0-X0-cow-2"
"194",2196590000,125560000,0.07,2558240000,134839000,0.0682887,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",94,"F0-D0-E0-R0-X0-cow-2"
"195",2270680000,74081500,0.07,2654920000,76300700,0.0682991,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",95,"F0-D0-E0-R0-X0-cow-2"
"196",2327430000,61656700,0.07,2725970000,67609500,0.0679113,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",96,"F0-D0-E0-R0-X0-cow-2"
"197",2353720000,103922000,0.07,2744870000,103524000,0.0676953,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",97,"F0-D0-E0-R0-X0-cow-2"
"198",2322080000,95426800,0.07,2691550000,102732000,0.0677583,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",98,"F0-D0-E0-R0-X0-cow-2"
"199",2253440000,151854000,0.07,2592200000,163613000,0.067661,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",99,"F0-D0-E0-R0-X0-cow-2"
"200",2181130000,94818900,0.07,2506750000,130995000,0.0676497,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",100,"F0-D0-E0-R0-X0-cow-2"
"201",4082630000,155667000,0,4339370000,159557000,0,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",1,"F0-D0-E0-R0-X0-cow-3"
"202",4082630000,124314000,0,4337140000,129539000,0,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",2,"F0-D0-E0-R0-X0-cow-3"
"203",4089300000,72249700,0,4364650000,79280200,0,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",3,"F0-D0-E0-R0-X0-cow-3"
"204",4105340000,75303100,0,4372040000,82112300,0,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",4,"F0-D0-E0-R0-X0-cow-3"
"205",4097030000,64843800,0,4381120000,69071100,0,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",5,"F0-D0-E0-R0-X0-cow-3"
"206",4040580000,182323000,0,4314230000,184972000,0,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",6,"F0-D0-E0-R0-X0-cow-3"
"207",3941940000,152565000,0,4176990000,156274000,0,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",7,"F0-D0-E0-R0-X0-cow-3"
"208",3838100000,185955000,0,4097660000,193769000,0,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",8,"F0-D0-E0-R0-X0-cow-3"
"209",3792220000,122752000,0,4078300000,129577000,0,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",9,"F0-D0-E0-R0-X0-cow-3"
"210",3795040000,167315000,0,4142850000,179036000,0,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",10,"F0-D0-E0-R0-X0-cow-3"
"211",3843500000,88180300,0,4207740000,96044900,0,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",11,"F0-D0-E0-R0-X0-cow-3"
"212",3903940000,87926300,0,4296940000,90497100,0,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",12,"F0-D0-E0-R0-X0-cow-3"
"213",3969460000,197965000,0,4396510000,211229000,0,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",13,"F0-D0-E0-R0-X0-cow-3"
"214",3988060000,133308000,0,4384950000,136406000,0,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",14,"F0-D0-E0-R0-X0-cow-3"
"215",3995280000,137411000,0,4409490000,147303000,0,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",15,"F0-D0-E0-R0-X0-cow-3"
"216",4032240000,113332000,0,4490360000,118714000,0,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",16,"F0-D0-E0-R0-X0-cow-3"
"217",4062680000,206372000,0,4514690000,214990000,0,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",17,"F0-D0-E0-R0-X0-cow-3"
"218",4086470000,175132000,0,4530080000,180839000,0,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",18,"F0-D0-E0-R0-X0-cow-3"
"219",4115260000,178515000,0,4582660000,180700000,0,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",19,"F0-D0-E0-R0-X0-cow-3"
"220",4188490000,157262000,0,4672200000,159108000,0,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",20,"F0-D0-E0-R0-X0-cow-3"
"221",4281580000,88759200,0,4820370000,92666600,0,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",21,"F0-D0-E0-R0-X0-cow-3"
"222",4386260000,264717000,0,4917310000,270176000,0,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",22,"F0-D0-E0-R0-X0-cow-3"
"223",4463500000,104826000,0,4963880000,105594000,0,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",23,"F0-D0-E0-R0-X0-cow-3"
"224",4524990000,46276900,0,5028600000,52982800,0,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",24,"F0-D0-E0-R0-X0-cow-3"
"225",4619510000,259878000,0,5133220000,258290000,0,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",25,"F0-D0-E0-R0-X0-cow-3"
"226",4636310000,216882000,0.07,5103610000,230939000,0.0699191,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",26,"F0-D0-E0-R0-X0-cow-3"
"227",4313630000,160990000,0.07,4741550000,175379000,0.0699053,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",27,"F0-D0-E0-R0-X0-cow-3"
"228",4098660000,94431000,0.07,4548770000,97609800,0.0701715,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",28,"F0-D0-E0-R0-X0-cow-3"
"229",3934850000,279191000,0.07,4360950000,294251000,0.0698404,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",29,"F0-D0-E0-R0-X0-cow-3"
"230",3773110000,79569300,0.07,4184700000,83569500,0.0697752,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",30,"F0-D0-E0-R0-X0-cow-3"
"231",3632800000,115280000,0.07,4074540000,118272000,0.0698808,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",31,"F0-D0-E0-R0-X0-cow-3"
"232",3550850000,88559000,0.07,3979710000,91453900,0.0693213,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",32,"F0-D0-E0-R0-X0-cow-3"
"233",3416230000,83527100,0.07,3819730000,85036000,0.0692236,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",33,"F0-D0-E0-R0-X0-cow-3"
"234",3262190000,200809000,0.07,3633820000,217168000,0.0694093,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",34,"F0-D0-E0-R0-X0-cow-3"
"235",3079090000,91704100,0.07,3432370000,98121200,0.0692985,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",35,"F0-D0-E0-R0-X0-cow-3"
"236",2914290000,115882000,0.07,3249500000,118418000,0.0693024,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",36,"F0-D0-E0-R0-X0-cow-3"
"237",2803900000,100343000,0.07,3165560000,109729000,0.0688725,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",37,"F0-D0-E0-R0-X0-cow-3"
"238",2689520000,117363000,0.07,3031170000,125951000,0.068632,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",38,"F0-D0-E0-R0-X0-cow-3"
"239",2587970000,247909000,0.07,2942440000,251232000,0.0684105,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",39,"F0-D0-E0-R0-X0-cow-3"
"240",2492710000,197466000,0.07,2849110000,204347000,0.0684601,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",40,"F0-D0-E0-R0-X0-cow-3"
"241",2451410000,130049000,0.07,2822670000,133144000,0.0683118,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",41,"F0-D0-E0-R0-X0-cow-3"
"242",2506630000,100135000,0.07,2920180000,94085600,0.0686504,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",42,"F0-D0-E0-R0-X0-cow-3"
"243",2584790000,151799000,0.07,3014990000,157475000,0.0685716,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",43,"F0-D0-E0-R0-X0-cow-3"
"244",2631920000,77809700,0.07,3037160000,81836600,0.0686864,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",44,"F0-D0-E0-R0-X0-cow-3"
"245",2646420000,91147400,0.07,3007410000,95282600,0.0689448,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",45,"F0-D0-E0-R0-X0-cow-3"
"246",2637690000,174137000,0.07,2994720000,179976000,0.0695406,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",46,"F0-D0-E0-R0-X0-cow-3"
"247",2576070000,152098000,0.07,2884670000,158675000,0.0696051,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",47,"F0-D0-E0-R0-X0-cow-3"
"248",2511690000,60763200,0.07,2818260000,65614700,0.0691524,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",48,"F0-D0-E0-R0-X0-cow-3"
"249",2487290000,214303000,0.07,2813410000,216691000,0.0696235,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",49,"F0-D0-E0-R0-X0-cow-3"
"250",2459160000,96561700,0.07,2778830000,105648000,0.0695402,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",50,"F0-D0-E0-R0-X0-cow-3"
"251",2427190000,76252300,0.07,2742580000,79399900,0.0695708,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",51,"F0-D0-E0-R0-X0-cow-3"
"252",2440790000,84027900,0.07,2771570000,88812100,0.0698211,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",52,"F0-D0-E0-R0-X0-cow-3"
"253",2416300000,78987100,0.07,2734510000,80154800,0.0696075,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",53,"F0-D0-E0-R0-X0-cow-3"
"254",2358550000,85550500,0.07,2645810000,87102800,0.0693346,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",54,"F0-D0-E0-R0-X0-cow-3"
"255",2277760000,131239000,0.07,2557610000,134139000,0.0692858,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",55,"F0-D0-E0-R0-X0-cow-3"
"256",2182710000,74795100,0.07,2449480000,76518600,0.0692671,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",56,"F0-D0-E0-R0-X0-cow-3"
"257",2100080000,37347800,0.07,2343010000,42329800,0.0691737,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",57,"F0-D0-E0-R0-X0-cow-3"
"258",2040860000,89979500,0.07,2281880000,93999300,0.0694583,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",58,"F0-D0-E0-R0-X0-cow-3"
"259",1962410000,119925000,0.07,2195520000,126710000,0.069492,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",59,"F0-D0-E0-R0-X0-cow-3"
"260",1868810000,254838000,0.07,2078710000,267056000,0.0697329,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",60,"F0-D0-E0-R0-X0-cow-3"
"261",1802580000,86866300,0.07,2017930000,87555200,0.0691524,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",61,"F0-D0-E0-R0-X0-cow-3"
"262",1813280000,174562000,0.07,2088510000,180376000,0.069012,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",62,"F0-D0-E0-R0-X0-cow-3"
"263",1907030000,87633800,0.07,2217710000,93884600,0.0692217,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",63,"F0-D0-E0-R0-X0-cow-3"
"264",1993380000,118683000,0.07,2333740000,125208000,0.0696252,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",64,"F0-D0-E0-R0-X0-cow-3"
"265",2091110000,121986000,0.07,2427230000,135348000,0.0690603,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",65,"F0-D0-E0-R0-X0-cow-3"
"266",2146820000,44680600,0.07,2475550000,47212200,0.0690308,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",66,"F0-D0-E0-R0-X0-cow-3"
"267",2185430000,147382000,0.07,2519920000,159366000,0.068662,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",67,"F0-D0-E0-R0-X0-cow-3"
"268",2187470000,85326500,0.07,2510070000,90713000,0.068538,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",68,"F0-D0-E0-R0-X0-cow-3"
"269",2152220000,90707900,0.07,2482140000,95328200,0.0684249,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",69,"F0-D0-E0-R0-X0-cow-3"
"270",2130170000,159062000,0.07,2461600000,171788000,0.0684515,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",70,"F0-D0-E0-R0-X0-cow-3"
"271",2088120000,113610000,0.07,2393880000,118865000,0.0674533,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",71,"F0-D0-E0-R0-X0-cow-3"
"272",2059580000,44249700,0.07,2397580000,47657700,0.0676326,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",72,"F0-D0-E0-R0-X0-cow-3"
"273",2065560000,154357000,0.07,2423310000,165397000,0.0674332,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",73,"F0-D0-E0-R0-X0-cow-3"
"274",2053560000,58802100,0.07,2404270000,59884900,0.067142,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",74,"F0-D0-E0-R0-X0-cow-3"
"275",2023830000,121086000,0.07,2368470000,129062000,0.0667328,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",75,"F0-D0-E0-R0-X0-cow-3"
"276",2011620000,110991000,0.07,2340700000,116912000,0.0670851,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",76,"F0-D0-E0-R0-X0-cow-3"
"277",1978040000,67154400,0.07,2321560000,77554800,0.0668638,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",77,"F0-D0-E0-R0-X0-cow-3"
"278",1963410000,73630400,0.07,2302710000,76303700,0.0665502,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",78,"F0-D0-E0-R0-X0-cow-3"
"279",1944070000,137773000,0.07,2290510000,147547000,0.0666371,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",79,"F0-D0-E0-R0-X0-cow-3"
"280",1902040000,130356000,0.07,2229020000,138028000,0.0669958,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",80,"F0-D0-E0-R0-X0-cow-3"
"281",1866230000,87803400,0.07,2192910000,87570500,0.0665635,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",81,"F0-D0-E0-R0-X0-cow-3"
"282",1867890000,88011500,0.07,2218650000,89717900,0.0664197,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",82,"F0-D0-E0-R0-X0-cow-3"
"283",1882290000,96877300,0.07,2239080000,99409500,0.0664787,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",83,"F0-D0-E0-R0-X0-cow-3"
"284",1884320000,91404400,0.07,2230440000,94217700,0.0667672,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",84,"F0-D0-E0-R0-X0-cow-3"
"285",1878090000,114011000,0.07,2206940000,119581000,0.0667325,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",85,"F0-D0-E0-R0-X0-cow-3"
"286",1866800000,88289800,0.07,2182940000,88835700,0.0668982,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",86,"F0-D0-E0-R0-X0-cow-3"
"287",1855710000,92626600,0.07,2177030000,98688000,0.0671009,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",87,"F0-D0-E0-R0-X0-cow-3"
"288",1850870000,52905800,0.07,2156190000,58413800,0.0676505,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",88,"F0-D0-E0-R0-X0-cow-3"
"289",1838870000,139282000,0.07,2126260000,151330000,0.0679735,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",89,"F0-D0-E0-R0-X0-cow-3"
"290",1813720000,51779800,0.07,2093870000,56526500,0.0678906,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",90,"F0-D0-E0-R0-X0-cow-3"
"291",1782500000,131279000,0.07,2055630000,133616000,0.0679683,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",91,"F0-D0-E0-R0-X0-cow-3"
"292",1769710000,114927000,0.07,2056830000,118244000,0.0672309,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",92,"F0-D0-E0-R0-X0-cow-3"
"293",1746940000,139384000,0.07,2036010000,149394000,0.067452,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",93,"F0-D0-E0-R0-X0-cow-3"
"294",1757760000,89235700,0.07,2064980000,95764800,0.0675728,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",94,"F0-D0-E0-R0-X0-cow-3"
"295",1789290000,52530000,0.07,2102040000,59896400,0.0673976,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",95,"F0-D0-E0-R0-X0-cow-3"
"296",1834840000,131257000,0.07,2161400000,139834000,0.0674434,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",96,"F0-D0-E0-R0-X0-cow-3"
"297",1850080000,81156400,0.07,2172530000,79015400,0.0676093,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",97,"F0-D0-E0-R0-X0-cow-3"
